"Station Name","PUKASKWA (AUT)"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","48.61"
"Longitude","-86.29"
"Elevation","191.50"
"Climate Identifier","6046768"
"WMO Identifier","71750"
"TC Identifier","WCJ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-01-01 00:00","2019","01","01","00:00","-21.6","","-24.6","","77","","4","","11","","","","99.72","","","","-30","","NA"
"2019-01-01 01:00","2019","01","01","01:00","-22.0","","-25.1","","76","","4","","16","","","","99.79","","","","-32","","NA"
"2019-01-01 02:00","2019","01","01","02:00","-23.0","","-25.9","","77","","4","","9","","","","99.86","","","","-30","","NA"
"2019-01-01 03:00","2019","01","01","03:00","-23.5","","-26.5","","76","","5","","13","","","","100.03","","","","-33","","NA"
"2019-01-01 04:00","2019","01","01","04:00","-24.6","","-27.5","","77","","4","","10","","","","100.09","","","","-33","","NA"
"2019-01-01 05:00","2019","01","01","05:00","-25.6","","-28.4","","77","","3","","7","","","","100.17","","","","-32","","NA"
"2019-01-01 06:00","2019","01","01","06:00","-27.7","","-30.4","","78","","0","","1","","","","100.28","","","","-29","","NA"
"2019-01-01 07:00","2019","01","01","07:00","-29.0","","-31.7","","77","","5","","5","","","","100.37","","","","-34","","NA"
"2019-01-01 08:00","2019","01","01","08:00","-30.8","","-33.7","","75","","3","","5","","","","100.45","","","","-37","","NA"
"2019-01-01 09:00","2019","01","01","09:00","-30.7","","-33.6","","76","","5","","9","","","","100.46","","","","-39","","NA"
"2019-01-01 10:00","2019","01","01","10:00","-29.8","","-32.8","","75","","6","","9","","","","100.47","","","","-38","","NA"
"2019-01-01 11:00","2019","01","01","11:00","-28.6","","-31.6","","76","","1","","2","","","","100.47","","","","-31","","NA"
"2019-01-01 12:00","2019","01","01","12:00","-24.5","","-27.5","","76","","6","","4","","","","100.45","","","","-28","","NA"
"2019-01-01 13:00","2019","01","01","13:00","-20.0","","-24.5","","67","","3","","2","","","","100.41","","","","-22","","NA"
"2019-01-01 14:00","2019","01","01","14:00","-18.0","","-21.4","","75","","19","","2","","","","100.37","","","","-20","","NA"
"2019-01-01 15:00","2019","01","01","15:00","-16.6","","-19.7","","77","","12","","3","","","","100.31","","","","-19","","NA"
"2019-01-01 16:00","2019","01","01","16:00","-16.3","","-19.0","","80","","9","","3","","","","100.26","","","","-19","","NA"
"2019-01-01 17:00","2019","01","01","17:00","-16.0","","-18.1","","83","","9","","4","","","","100.23","","","","-19","","NA"
"2019-01-01 18:00","2019","01","01","18:00","-17.6","","-19.8","","83","","5","","5","","","","100.21","","","","-22","","NA"
"2019-01-01 19:00","2019","01","01","19:00","-19.7","","-22.0","","82","","4","","6","","","","100.17","","","","-25","","NA"
"2019-01-01 20:00","2019","01","01","20:00","-21.0","","-23.4","","81","","5","","6","","","","100.16","","","","-26","","NA"
"2019-01-01 21:00","2019","01","01","21:00","-21.7","","-24.0","","81","","5","","6","","","","100.09","","","","-27","","NA"
"2019-01-01 22:00","2019","01","01","22:00","-21.1","","-23.5","","81","","5","","8","","","","100.02","","","","-28","","NA"
"2019-01-01 23:00","2019","01","01","23:00","-19.9","","-22.2","","82","","5","","8","","","","99.93","","","","-26","","NA"
"2019-01-02 00:00","2019","01","02","00:00","-19.8","","-22.1","","82","","4","","13","","","","99.89","","","","-28","","NA"
"2019-01-02 01:00","2019","01","02","01:00","-19.6","","-21.9","","82","","5","","11","","","","99.86","","","","-27","","NA"
"2019-01-02 02:00","2019","01","02","02:00","-19.3","","-21.5","","82","","5","","12","","","","99.80","","","","-27","","NA"
