\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2018-05-22 08:00:00,,,,,,,,,,,,,,
\\For 2013,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2013-01-07,11,18446,507,1498,1343,1189,6665,1192,63,3745,559,1686,18447,2
2013-01-07,12,18402,503,1461,1324,1171,6754,1173,53,3810,568,1593,18410,8
2013-01-07,13,18282,506,1442,1309,1166,6797,1165,48,3797,568,1529,18325,43
2013-01-07,14,18221,497,1415,1289,1178,6796,1158,46,3739,569,1482,18168,-53
2013-01-07,15,18040,497,1407,1282,1182,6750,1136,46,3692,566,1482,18041,1
2013-01-07,16,18206,498,1458,1309,1217,6753,1138,46,3675,568,1516,18177,-28
2013-01-07,17,19022,509,1508,1408,1318,6889,1202,48,3826,588,1631,18926,-96
2013-01-07,18,20147,533,1528,1546,1403,7274,1335,54,4076,621,1797,20165,18
2013-01-07,19,20221,604,1498,1507,1379,7302,1339,54,4059,618,1813,20172,-49
2013-01-07,20,19959,634,1538,1466,1357,7140,1316,53,4045,621,1787,19957,-2
2013-01-07,21,19406,633,1497,1425,1313,6958,1281,51,3959,601,1770,19488,82
2013-01-07,22,18625,621,1458,1338,1230,6644,1200,49,3805,589,1693,18629,4
2013-01-07,23,17285,600,1429,1219,1135,6173,1087,47,3573,551,1582,17397,112
2013-01-07,24,16057,574,1376,1100,1026,5641,987,46,3290,535,1453,16027,-30
2013-01-08,1,15078,564,1371,1030,953,5222,910,44,3092,479,1377,15041,-37
2013-01-08,2,14605,544,1348,995,923,4992,879,44,3008,461,1359,14553,-52
2013-01-08,3,14417,537,1329,975,907,4866,863,44,2965,484,1346,14317,-100
2013-01-08,4,14305,531,1311,958,906,4808,851,45,2963,478,1330,14181,-124
2013-01-08,5,14303,513,1303,975,912,4850,864,46,2950,488,1349,14250,-53
2013-01-08,6,14977,497,1302,1039,972,5065,914,50,3077,476,1412,14804,-172
2013-01-08,7,16318,507,1332,1171,1078,5634,1027,57,3344,513,1564,16227,-91
2013-01-08,8,18014,536,1299,1290,1166,6322,1144,62,3670,555,1732,17776,-238
2013-01-08,9,18061,507,1292,1285,1155,6453,1144,63,3696,552,1744,17891,-170
2013-01-08,10,17878,506,1289,1272,1136,6529,1129,64,3614,561,1724,17823,-55
2013-01-08,11,17884,501,1261,1266,1118,6626,1114,64,3639,555,1713,17858,-26
2013-01-08,12,17837,487,1219,1260,1110,6657,1086,63,3672,562,1667,17784,-53
2013-01-08,13,17625,479,1200,1243,1096,6581,1055,63,3610,562,1663,17552,-73
2013-01-08,14,17612,485,1204,1216,1084,6541,1035,65,3579,563,1679,17451,-161
2013-01-08,15,17416,480,1215,1196,1079,6477,1021,61,3543,549,1700,17321,-95
2013-01-08,16,17539,484,1266,1221,1091,6492,1033,60,3579,557,1722,17504,-34
2013-01-08,17,18299,492,1337,1312,1180,6662,1108,63,3708,583,1781,18226,-73
2013-01-08,18,19542,519,1402,1429,1293,7113,1252,64,3999,606,1886,19563,21
2013-01-08,19,19657,585,1421,1401,1275,7138,1252,62,3993,605,1880,19612,-45
2013-01-08,20,19364,598,1457,1372,1264,6990,1234,58,3953,618,1843,19387,23
2013-01-08,21,19064,597,1456,1339,1224,6807,1203,54,3901,621,1788,18990,-74
2013-01-08,22,18239,582,1435,1268,1154,6494,1130,50,3757,614,1708,18192,-48
2013-01-08,23,16974,563,1428,1156,1057,6039,1027,48,3502,535,1604,16959,-15
2013-01-08,24,15652,544,1391,1049,970,5515,936,46,3240,530,1457,15677,26
2013-01-09,1,14681,529,1337,875,1017,5152,876,46,3056,494,1374,14757,76
2013-01-09,2,14269,519,1319,800,1033,4933,839,44,2989,523,1313,14312,43
2013-01-09,3,14121,511,1320,790,1025,4818,825,43,2964,521,1281,14098,-23
2013-01-09,4,14017,505,1305,801,1023,4769,817,43,2923,536,1276,13999,-17
2013-01-09,5,14112,499,1275,814,1053,4810,832,43,2950,514,1294,14083,-28
2013-01-09,6,14817,499,1294,877,1131,5042,890,46,3062,511,1337,14688,-128
2013-01-09,7,16272,517,1319,1004,1272,5625,1005,51,3339,521,1455,16108,-163
2013-01-09,8,17661,527,1276,1120,1352,6333,1115,55,3622,535,1607,17542,-119
2013-01-09,9,17648,500,1295,1085,1342,6470,1125,53,3592,539,1618,17618,-30
2013-01-09,10,17614,491,1285,1072,1341,6554,1104,52,3600,546,1542,17586,-28
2013-01-09,11,17571,480,1280,1065,1332,6650,1088,48,3570,557,1465,17535,-36
2013-01-09,12,17629,478,1267,1089,1308,6645,1086,50,3565,551,1431,17470,-159
2013-01-09,13,17401,476,1266,1086,1301,6609,1086,48,3480,534,1399,17284,-117
2013-01-09,14,17382,481,1267,1074,1294,6617,1077,44,3452,529,1394,17229,-153
2013-01-09,15,17290,482,1281,1083,1290,6499,1052,45,3460,511,1413,17115,-175
2013-01-09,16,17379,485,1346,1076,1326,6489,1049,49,3464,512,1455,17251,-128
2013-01-09,17,18096,497,1399,1129,1406,6645,1127,54,3566,544,1557,17925,-171
2013-01-09,18,19248,509,1428,1222,1493,7099,1252,57,3849,598,1720,19227,-21
2013-01-09,19,19368,528,1412,1197,1464,7115,1251,57,3905,597,1760,19286,-82
2013-01-09,20,19031,516,1423,1159,1463,6988,1234,56,3833,605,1749,19027,-3
2013-01-09,21,18692,511,1406,1123,1424,6804,1204,55,3763,614,1739,18644,-48
2013-01-09,22,17882,495,1372,1074,1326,6509,1132,53,3616,589,1705,17872,-10
2013-01-09,23,16719,470,1353,973,1226,6049,1031,50,3367,550,1641,16708,-11
2013-01-09,24,15360,446,1310,888,1121,5503,934,47,3077,503,1559,15388,27
2013-01-10,1,14472,425,1278,807,1064,5098,851,46,2931,470,1490,14461,-11
2013-01-10,2,14034,413,1295,779,1037,4874,819,46,2853,467,1432,14015,-19
2013-01-10,3,13837,415,1298,766,1022,4742,799,50,2824,499,1407,13821,-15
2013-01-10,4,13744,418,1281,763,1029,4690,793,55,2821,472,1407,13731,-13
2013-01-10,5,13856,415,1280,782,1046,4723,807,59,2841,475,1424,13852,-4
2013-01-10,6,14764,416,1296,841,1108,4954,865,63,2970,529,1497,14538,-226
2013-01-10,7,15977,430,1293,973,1237,5536,979,64,3246,506,1636,15901,-76
2013-01-10,8,17684,458,1275,1069,1333,6230,1084,65,3592,553,1793,17454,-230
2013-01-10,9,17787,492,1264,1038,1306,6364,1090,66,3580,556,1806,17564,-223
2013-01-10,10,17582,508,1242,1013,1235,6400,1073,65,3563,558,1752,17409,-173
2013-01-10,11,17343,495,1226,994,1181,6429,1048,62,3549,546,1697,17227,-116
2013-01-10,12,17127,488,1187,992,1148,6431,1019,59,3515,547,1653,17038,-89
2013-01-10,13,16798,480,1165,982,1130,6398,985,59,3465,545,1612,16821,23
2013-01-10,14,16669,476,1161,972,1113,6386,968,57,3457,554,1616,16762,92
2013-01-10,15,16650,479,1167,979,1122,6340,961,59,3422,538,1660,16728,78
2013-01-10,16,16956,482,1236,1007,1182,6355,976,59,3461,543,1711,17012,57
2013-01-10,17,17811,497,1294,1086,1284,6518,1047,62,3622,569,1773,17751,-60
2013-01-10,18,19104,513,1380,1222,1400,6945,1196,65,3876,608,1868,19073,-31
2013-01-10,19,19177,586,1358,1219,1374,6977,1215,65,3882,614,1852,19141,-37
2013-01-10,20,18956,608,1427,1194,1375,6827,1205,62,3818,626,1812,18954,-1
2013-01-10,21,18691,606,1437,1151,1351,6657,1178,57,3761,615,1767,18580,-111
2013-01-10,22,17898,599,1409,1082,1291,6388,1112,53,3610,597,1686,17826,-72
2013-01-10,23,16645,577,1381,996,1197,5936,1014,48,3378,537,1577,16642,-3
2013-01-10,24,15318,570,1335,899,1096,5444,923,46,3119,499,1440,15370,52
2013-01-11,1,14356,555,1276,834,1033,5049,852,42,2929,481,1357,14408,52
2013-01-11,2,13880,546,1263,801,1003,4804,812,42,2816,492,1321,13898,18
2013-01-11,3,13623,542,1249,786,993,4664,788,41,2780,479,1310,13632,8
2013-01-11,4,13530,542,1242,790,991,4611,779,42,2774,451,1315,13537,6
2013-01-11,5,13632,540,1237,803,1017,4679,790,43,2761,452,1312,13636,4
2013-01-11,6,14504,546,1254,835,1100,4907,847,45,2932,514,1364,14344,-160
2013-01-11,7,15878,559,1264,977,1216,5445,967,49,3188,546,1481,15691,-187
2013-01-11,8,17210,566,1241,1067,1316,6138,1075,52,3500,547,1647,17149,-61
2013-01-11,9,17697,523,1259,1079,1320,6426,1100,52,3607,561,1699,17626,-72
2013-01-11,10,17884,523,1287,1078,1308,6558,1106,52,3615,568,1661,17755,-130
2013-01-11,11,17952,522,1284,1083,1297,6637,1107,50,3646,564,1626,17817,-135
2013-01-11,12,17954,530,1281,1100,1281,6702,1097,49,3625,567,1650,17883,-71
2013-01-11,13,17922,530,1282,1085,1285,6672,1081,49,3582,556,1654,17775,-147
2013-01-11,14,17851,527,1281,1071,1276,6645,1069,49,3585,570,1654,17727,-124
2013-01-11,15,17777,527,1286,1065,1272,6627,1067,49,3599,572,1605,17669,-108
2013-01-11,16,17560,529,1277,1079,1292,6599,1071,50,3546,571,1583,17597,38
2013-01-11,17,18133,532,1342,1134,1348,6666,1113,51,3647,581,1624,18038,-95
2013-01-11,18,18940,551,1383,1241,1412,6889,1193,52,3801,587,1690,18798,-142
2013-01-11,19,18682,604,1372,1192,1408,6810,1186,53,3729,584,1697,18635,-47
2013-01-11,20,18293,620,1419,1163,1373,6608,1158,51,3671,576,1657,18297,5
2013-01-11,21,17924,644,1417,1114,1324,6424,1122,50,3558,574,1635,17862,-62
2013-01-11,22,17226,643,1398,1052,1238,6141,1057,48,3413,546,1592,17127,-99
2013-01-11,23,16183,599,1375,972,1144,5751,968,46,3198,494,1490,16037,-145
2013-01-11,24,14945,607,1348,972,974,5266,873,39,2932,446,1376,14833,-113
2013-01-12,1,13965,584,1290,971,858,4873,785,38,2781,420,1292,13892,-73
2013-01-12,2,13419,579,1281,928,823,4621,731,37,2667,410,1216,13293,-126
2013-01-12,3,13070,570,1263,903,803,4447,705,36,2605,437,1177,12946,-124
2013-01-12,4,12938,574,1268,890,794,4353,692,34,2541,510,1160,12815,-122
2013-01-12,5,13002,574,1262,886,803,4332,694,32,2554,492,1175,12803,-200
2013-01-12,6,13091,560,1201,904,821,4402,717,32,2612,505,1198,12952,-139
2013-01-12,7,13585,579,1256,957,867,4609,764,37,2737,485,1253,13543,-42
2013-01-12,8,14263,595,1231,1014,940,4898,839,38,2903,502,1325,14285,22
2013-01-12,9,14941,614,1269,956,1105,5142,909,40,2992,494,1371,14892,-50
2013-01-12,10,15432,627,1290,940,1193,5420,966,40,3090,468,1422,15455,23
2013-01-12,11,15899,627,1303,967,1199,5598,982,39,3165,459,1456,15796,-103
2013-01-12,12,15898,626,1315,973,1180,5674,984,18,3149,474,1440,15834,-64
2013-01-12,13,15762,622,1308,965,1152,5666,971,20,3111,481,1389,15686,-76
2013-01-12,14,15616,621,1297,952,1143,5603,952,37,3098,475,1382,15560,-56
2013-01-12,15,15468,629,1226,927,1164,5529,930,40,3026,475,1378,15324,-144
2013-01-12,16,15371,629,1222,931,1178,5510,932,42,3005,470,1352,15271,-100
2013-01-12,17,15964,637,1255,998,1247,5637,986,43,3117,482,1436,15836,-128
2013-01-12,18,17066,659,1297,1087,1350,6070,1104,43,3377,521,1562,17070,4
2013-01-12,19,17275,663,1300,1064,1326,6107,1092,43,3395,509,1601,17099,-176
2013-01-12,20,16757,667,1283,1028,1274,5942,1043,44,3297,492,1579,16648,-109
2013-01-12,21,16105,652,1276,993,1214,5752,998,47,3149,484,1558,16123,18
2013-01-12,22,15663,626,1285,955,1145,5552,948,48,3084,478,1545,15668,4
2013-01-12,23,14953,636,1261,888,1077,5256,880,46,2955,454,1503,14958,4
2013-01-12,24,14118,611,1259,909,924,4925,800,45,2774,420,1421,14087,-32
2013-01-13,1,13302,587,1258,930,793,4607,737,47,2613,410,1280,13261,-42
2013-01-13,2,12726,589,1259,885,763,4373,694,47,2500,406,1241,12756,30
2013-01-13,3,12550,570,1247,864,750,4195,676,46,2477,390,1274,12489,-60
2013-01-13,4,12384,570,1267,852,744,4114,667,46,2419,392,1221,12292,-92
2013-01-13,5,12270,566,1268,853,751,4114,662,42,2407,390,1173,12228,-42
2013-01-13,6,12444,555,1267,870,784,4169,686,46,2472,382,1192,12423,-21
2013-01-13,7,12926,569,1267,918,842,4286,730,48,2547,423,1227,12857,-69
2013-01-13,8,13546,584,1238,972,912,4500,795,50,2667,497,1301,13516,-30
2013-01-13,9,14320,603,1260,898,1108,4752,869,51,2771,476,1380,14167,-154
2013-01-13,10,14934,618,1300,901,1207,5072,934,58,2857,451,1436,14835,-99
2013-01-13,11,15580,622,1333,926,1229,5328,983,59,2948,451,1515,15395,-185
2013-01-13,12,15839,618,1363,940,1233,5484,1004,58,3018,455,1544,15716,-123
2013-01-13,13,15973,609,1377,954,1233,5518,999,59,3051,462,1553,15814,-159
2013-01-13,14,15878,618,1375,947,1214,5474,984,58,3023,459,1568,15720,-158
2013-01-13,15,15733,628,1378,942,1195,5418,980,56,2982,474,1612,15664,-69
2013-01-13,16,15893,645,1387,957,1206,5454,1001,59,3052,479,1619,15857,-35
2013-01-13,17,16702,656,1407,1066,1252,5666,1072,60,3199,510,1678,16564,-138
2013-01-13,18,17711,668,1422,1180,1305,6119,1166,60,3445,542,1733,17640,-71
2013-01-13,19,17609,667,1402,1139,1296,6174,1143,61,3412,528,1707,17528,-81
2013-01-13,20,17296,672,1426,1063,1287,6029,1102,59,3351,521,1682,17191,-105
2013-01-13,21,16907,671,1445,1023,1238,5861,1051,58,3276,519,1645,16787,-120
2013-01-13,22,16201,668,1448,984,1158,5624,982,56,3181,501,1552,16154,-47
2013-01-13,23,15198,658,1442,884,1088,5304,895,48,3011,511,1421,15262,64
2013-01-13,24,14407,621,1402,827,992,4962,811,48,2833,524,1380,14399,-8
