\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2018-05-22 08:00:00,,,,,,,,,,,,,,
\\For 2009,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2009-01-04,17,18741,604,1612,1742,1225,6192,1267,84,3554,574,1839,18693,-48
2009-01-04,18,19983,627,1649,1851,1321,6549,1363,83,3731,607,1940,19721,-262
2009-01-04,19,19467,663,1586,1816,1288,6533,1310,82,3581,602,1916,19377,-90
2009-01-04,20,18805,660,1552,1755,1235,6332,1265,80,3470,582,1872,18803,-2
2009-01-04,21,18365,660,1531,1705,1197,6147,1213,77,3435,568,1830,18363,-2
2009-01-04,22,17637,645,1489,1622,1124,5906,1128,75,3247,545,1767,17548,-89
2009-01-04,23,16590,632,1503,1490,1034,5553,1034,67,3012,516,1666,16507,-83
2009-01-04,24,15451,615,1458,1317,990,5141,936,63,2825,528,1567,15440,-11
2009-01-05,1,14806,626,1451,1215,959,4829,856,66,2678,567,1504,14751,-55
2009-01-05,2,14436,638,1416,1170,939,4642,831,64,2594,565,1471,14330,-106
2009-01-05,3,14268,632,1412,1167,922,4506,823,63,2564,565,1460,14114,-154
2009-01-05,4,14147,632,1403,1163,925,4468,820,65,2560,559,1463,14058,-89
2009-01-05,5,14405,640,1399,1173,947,4518,845,66,2584,506,1481,14159,-246
2009-01-05,6,15087,686,1440,1235,1021,4778,895,71,2698,452,1551,14827,-260
2009-01-05,7,16703,701,1472,1431,1098,5324,1029,74,3013,490,1713,16345,-358
2009-01-05,8,18523,745,1546,1609,1173,6069,1156,76,3411,558,1907,18250,-273
2009-01-05,9,19008,785,1530,1627,1166,6278,1186,77,3484,582,1950,18665,-343
2009-01-05,10,19028,781,1519,1608,1156,6438,1194,77,3477,588,1952,18790,-238
2009-01-05,11,19246,781,1525,1599,1150,6564,1214,76,3491,593,1954,18947,-299
2009-01-05,12,19169,757,1541,1575,1157,6656,1199,72,3501,602,1967,19027,-142
2009-01-05,13,19009,740,1513,1547,1159,6635,1189,70,3461,598,1956,18868,-141
2009-01-05,14,18911,728,1497,1538,1149,6629,1160,73,3461,604,1947,18786,-125
2009-01-05,15,18792,715,1486,1531,1145,6582,1162,73,3441,594,1926,18655,-137
2009-01-05,16,18808,664,1536,1521,1182,6595,1158,74,3426,605,1892,18653,-155
2009-01-05,17,19497,669,1605,1626,1262,6736,1235,75,3540,632,1924,19304,-193
2009-01-05,18,20775,702,1551,1813,1338,7180,1390,80,3793,681,2059,20587,-188
2009-01-05,19,20943,727,1518,1799,1314,7228,1393,76,3803,675,2085,20618,-325
2009-01-05,20,20378,723,1529,1754,1274,7070,1359,75,3698,659,2054,20195,-183
2009-01-05,21,19945,719,1572,1702,1230,6884,1302,75,3616,644,2013,19757,-188
2009-01-05,22,19189,725,1616,1628,1160,6586,1220,74,3444,620,1916,18989,-200
2009-01-05,23,18027,740,1604,1446,1121,6165,1114,63,3200,612,1790,17855,-172
2009-01-05,24,16661,733,1538,1336,1023,5625,1002,55,2937,561,1645,16455,-206
2009-01-06,1,15796,719,1499,1251,977,5249,944,54,2792,578,1558,15621,-175
2009-01-06,2,15370,718,1484,1216,948,5051,912,53,2722,584,1517,15205,-165
2009-01-06,3,15146,712,1480,1205,934,4925,903,55,2750,553,1502,15019,-127
2009-01-06,4,15151,713,1471,1203,933,4892,895,60,2813,578,1503,15061,-90
2009-01-06,5,15319,704,1483,1231,951,4914,919,62,2869,558,1526,15217,-102
2009-01-06,6,15922,711,1487,1301,1033,5124,961,68,2973,539,1595,15792,-130
2009-01-06,7,17368,729,1542,1518,1097,5655,1088,71,3276,557,1756,17289,-79
2009-01-06,8,19294,751,1608,1692,1182,6366,1237,72,3703,623,1944,19178,-116
2009-01-06,9,19659,783,1628,1695,1177,6524,1246,71,3742,659,1978,19503,-156
2009-01-06,10,19471,785,1610,1605,1192,6567,1212,71,3712,649,1980,19383,-88
2009-01-06,11,19429,768,1652,1551,1175,6594,1180,74,3727,656,1994,19371,-58
2009-01-06,12,19367,764,1606,1531,1147,6625,1138,77,3736,644,2005,19273,-94
2009-01-06,13,19161,759,1601,1497,1129,6611,1122,73,3693,626,1991,19102,-59
2009-01-06,14,19019,724,1587,1479,1111,6616,1103,84,3672,626,1986,18988,-31
2009-01-06,15,18785,737,1575,1450,1121,6560,1096,109,3643,617,1976,18884,99
2009-01-06,16,19008,745,1578,1476,1135,6643,1113,89,3676,621,1979,19055,47
2009-01-06,17,19902,746,1615,1618,1191,6881,1205,107,3819,639,2022,19843,-59
2009-01-06,18,21001,758,1594,1767,1318,7218,1355,109,4011,674,2117,20921,-80
2009-01-06,19,20777,690,1550,1747,1291,7169,1348,108,3903,666,2094,20566,-211
2009-01-06,20,20117,681,1581,1722,1249,6961,1320,107,3773,644,2035,20073,-44
2009-01-06,21,19605,674,1572,1678,1209,6760,1267,105,3701,630,1977,19573,-32
2009-01-06,22,18761,661,1568,1574,1146,6456,1189,104,3538,598,1902,18736,-25
2009-01-06,23,17580,648,1563,1396,1129,6057,1087,101,3271,586,1774,17612,32
2009-01-06,24,16380,620,1557,1292,1017,5603,975,99,3040,537,1647,16387,7
2009-01-07,1,15503,600,1520,1207,995,5228,903,95,2856,546,1559,15509,6
2009-01-07,2,15082,593,1493,1177,973,5008,877,91,2717,564,1525,15018,-64
2009-01-07,3,14845,580,1479,1136,995,4866,868,93,2717,569,1493,14796,-49
2009-01-07,4,14790,573,1457,1141,1005,4818,863,96,2699,564,1483,14699,-91
2009-01-07,5,15085,590,1475,1193,1002,4823,885,97,2735,570,1499,14869,-216
2009-01-07,6,15740,628,1514,1296,1036,5068,934,103,2839,517,1562,15497,-243
2009-01-07,7,17117,675,1544,1498,1107,5565,1064,110,3182,531,1703,16979,-138
2009-01-07,8,18994,720,1585,1670,1195,6251,1223,113,3531,591,1888,18767,-227
2009-01-07,9,19442,750,1602,1669,1229,6527,1249,120,3606,621,1930,19303,-139
2009-01-07,10,19504,744,1583,1672,1243,6656,1246,117,3640,625,1943,19469,-35
2009-01-07,11,19782,739,1635,1675,1251,6786,1241,118,3702,648,1957,19752,-30
2009-01-07,12,19854,730,1620,1686,1269,6817,1242,122,3721,623,1979,19809,-45
2009-01-07,13,19709,725,1618,1651,1305,6788,1225,125,3714,625,1962,19738,29
2009-01-07,14,19636,724,1617,1639,1303,6779,1221,118,3705,630,1962,19698,62
2009-01-07,15,19528,716,1543,1629,1288,6766,1223,112,3669,619,1949,19514,-14
2009-01-07,16,19621,707,1512,1668,1289,6789,1212,116,3681,620,1937,19531,-90
2009-01-07,17,20282,708,1562,1811,1343,6973,1264,117,3774,640,1974,20166,-116
2009-01-07,18,21153,649,1577,1919,1439,7241,1378,119,3930,663,2063,20978,-175
2009-01-07,19,20995,673,1573,1896,1389,7185,1398,116,3908,656,2060,20854,-141
2009-01-07,20,20510,678,1585,1816,1346,6991,1346,119,3787,636,2027,20331,-179
2009-01-07,21,19919,683,1590,1744,1309,6769,1288,110,3717,635,1982,19827,-92
2009-01-07,22,19009,675,1585,1607,1227,6456,1207,112,3544,611,1893,18917,-92
2009-01-07,23,17867,654,1548,1471,1148,6038,1103,108,3301,570,1791,17732,-135
2009-01-07,24,16551,657,1542,1374,1042,5528,1004,103,2991,556,1668,16465,-86
2009-01-08,1,15590,686,1532,1280,991,5157,930,99,2801,583,1567,15626,36
2009-01-08,2,15378,675,1485,1252,949,4953,903,98,2762,595,1525,15197,-181
2009-01-08,3,15028,668,1428,1235,915,4834,884,101,2734,600,1505,14904,-124
2009-01-08,4,15009,667,1457,1243,929,4799,874,102,2734,597,1499,14901,-108
2009-01-08,5,15132,660,1469,1267,945,4824,906,98,2689,571,1516,14945,-187
2009-01-08,6,15869,665,1495,1346,1023,5049,968,100,2852,572,1576,15646,-223
2009-01-08,7,17292,690,1476,1471,1156,5598,1104,102,3143,552,1727,17019,-273
2009-01-08,8,19166,729,1526,1664,1218,6311,1253,105,3533,603,1921,18863,-303
2009-01-08,9,19518,759,1529,1676,1223,6512,1258,106,3584,615,1952,19214,-304
2009-01-08,10,19334,750,1524,1678,1225,6605,1260,107,3565,624,1959,19297,-37
2009-01-08,11,19413,746,1539,1667,1222,6674,1247,104,3569,616,1947,19331,-82
2009-01-08,12,19539,740,1513,1640,1223,6734,1229,86,3543,609,1939,19256,-283
2009-01-08,13,19316,740,1477,1576,1264,6706,1201,101,3483,597,1920,19065,-251
2009-01-08,14,19025,725,1492,1559,1248,6707,1192,86,3463,596,1906,18974,-51
2009-01-08,15,18988,719,1498,1565,1246,6687,1178,66,3405,591,1889,18844,-144
2009-01-08,16,19038,700,1507,1626,1235,6668,1188,66,3423,598,1875,18886,-152
2009-01-08,17,19808,700,1565,1725,1320,6780,1253,68,3534,615,1900,19460,-348
2009-01-08,18,21103,728,1620,1885,1422,7204,1411,68,3824,653,2014,20829,-274
2009-01-08,19,21304,756,1610,1880,1406,7268,1423,69,3876,667,2051,21006,-298
2009-01-08,20,20853,749,1645,1848,1355,7098,1391,68,3796,651,2021,20622,-231
2009-01-08,21,20379,757,1641,1801,1304,6895,1342,68,3738,650,1980,20176,-203
2009-01-08,22,19640,747,1643,1729,1235,6598,1273,67,3600,627,1915,19434,-206
2009-01-08,23,18488,730,1595,1627,1133,6147,1190,69,3395,582,1800,18268,-220
2009-01-08,24,17125,715,1590,1481,1064,5663,1084,67,3171,548,1674,17057,-68
2009-01-09,1,16236,690,1550,1413,997,5297,1009,70,3018,570,1585,16199,-37
2009-01-09,2,15889,683,1540,1299,1060,5099,983,68,2966,564,1540,15802,-87
2009-01-09,3,15667,677,1544,1294,1059,4994,971,68,2968,553,1522,15650,-17
2009-01-09,4,15681,668,1552,1304,1064,4946,989,67,2927,584,1507,15608,-73
2009-01-09,5,15808,646,1563,1336,1080,4996,997,70,2934,590,1517,15729,-79
2009-01-09,6,16476,637,1555,1478,1089,5195,1062,73,3067,576,1574,16306,-170
2009-01-09,7,17901,660,1574,1650,1186,5727,1187,83,3353,557,1733,17710,-191
2009-01-09,8,19705,705,1665,1817,1268,6440,1342,88,3693,609,1921,19548,-157
2009-01-09,9,20092,737,1665,1827,1279,6663,1360,88,3774,624,1965,19982,-110
2009-01-09,10,19978,742,1666,1774,1280,6749,1343,86,3801,624,1964,20029,51
2009-01-09,11,19955,738,1643,1683,1321,6852,1318,74,3822,627,1959,20037,82
2009-01-09,12,19854,729,1626,1612,1329,6886,1268,73,3781,624,1954,19882,28
2009-01-09,13,19580,714,1610,1577,1308,6798,1224,78,3751,617,1933,19610,30
2009-01-09,14,19365,715,1598,1536,1290,6722,1194,78,3725,613,1933,19404,39
2009-01-09,15,19150,686,1574,1525,1284,6676,1183,79,3679,614,1920,19220,70
2009-01-09,16,19249,672,1609,1545,1299,6695,1191,84,3668,613,1907,19283,34
2009-01-09,17,19941,666,1643,1709,1296,6835,1257,88,3721,634,1933,19782,-159
2009-01-09,18,20998,695,1595,1873,1403,7151,1403,89,3931,659,2024,20823,-175
2009-01-09,19,20914,718,1602,1877,1381,7127,1426,88,3903,666,2033,20821,-93
2009-01-09,20,20363,742,1590,1844,1340,7000,1403,87,3783,644,1991,20424,61
2009-01-09,21,19973,741,1598,1798,1310,6806,1374,87,3696,636,1943,19989,16
2009-01-09,22,19288,738,1634,1705,1263,6484,1303,85,3524,614,1868,19218,-70
2009-01-09,23,18221,719,1595,1589,1220,6163,1247,82,3332,565,1768,18280,59
2009-01-09,24,17146,708,1575,1438,1201,5716,1146,72,3129,523,1651,17159,13
2009-01-10,1,16307,691,1602,1346,1183,5362,1079,77,2967,513,1558,16378,71
2009-01-10,2,15938,678,1583,1321,1154,5145,1050,79,2882,527,1510,15929,-9
2009-01-10,3,15795,674,1543,1313,1144,5021,1043,78,2865,563,1481,15725,-70
2009-01-10,4,15714,670,1543,1316,1134,4943,1046,77,2851,568,1464,15612,-102
2009-01-10,5,15679,665,1577,1314,1142,4937,1062,68,2833,561,1462,15621,-58
2009-01-10,6,15893,612,1603,1386,1141,4953,1090,69,2870,566,1482,15772,-121
2009-01-10,7,16392,612,1624,1498,1169,5165,1146,69,2958,511,1541,16293,-99
2009-01-10,8,17204,676,1660,1622,1200,5438,1231,68,3063,513,1625,17096,-108
2009-01-10,9,17977,705,1686,1711,1242,5704,1305,68,3209,533,1695,17858,-119
2009-01-10,10,18625,729,1723,1762,1258,5985,1333,67,3341,553,1763,18514,-111
2009-01-10,11,18883,730,1647,1743,1229,6190,1316,70,3411,563,1811,18710,-173
2009-01-10,12,18824,724,1621,1711,1240,6256,1290,119,3442,566,1827,18796,-28
2009-01-10,13,18659,721,1577,1616,1289,6221,1262,119,3421,566,1827,18619,-40
2009-01-10,14,18401,703,1615,1590,1262,6190,1229,118,3406,559,1819,18491,90
2009-01-10,15,18344,695,1574,1583,1260,6172,1213,118,3381,556,1812,18364,20
2009-01-10,16,18594,710,1576,1603,1279,6192,1223,116,3390,561,1814,18464,-130
2009-01-10,17,19212,707,1616,1725,1311,6333,1283,115,3481,587,1868,19026,-186
2009-01-10,18,20287,655,1578,1865,1426,6710,1408,116,3711,617,1984,20070,-217
2009-01-10,19,20180,672,1570,1864,1378,6723,1394,116,3698,613,1987,20015,-165
2009-01-10,20,19597,672,1546,1809,1328,6558,1339,115,3579,597,1927,19470,-127
2009-01-10,21,19158,681,1550,1754,1285,6447,1287,116,3476,581,1870,19047,-111
2009-01-10,22,18703,675,1574,1660,1276,6263,1231,117,3409,561,1809,18575,-128
2009-01-10,23,17896,680,1552,1538,1243,6016,1156,115,3274,533,1720,17827,-69
2009-01-10,24,17013,675,1500,1389,1214,5679,1071,114,3112,506,1635,16895,-118
2009-01-11,1,16123,638,1494,1340,1167,5351,1006,114,2939,533,1565,16147,24
2009-01-11,2,15568,605,1482,1298,1131,5172,965,113,2830,523,1529,15648,80
2009-01-11,3,15345,640,1480,1274,1113,4978,950,112,2768,517,1503,15335,-10
2009-01-11,4,15195,637,1478,1276,1103,4915,948,112,2742,552,1487,15250,55
2009-01-11,5,15220,646,1505,1276,1097,4897,954,111,2750,548,1490,15274,54
2009-01-11,6,15427,637,1505,1292,1111,4926,983,113,2774,568,1516,15425,-2
2009-01-11,7,15911,650,1530,1377,1111,5045,1032,117,2842,571,1565,15840,-71
2009-01-11,8,16518,666,1588,1487,1142,5156,1107,120,2986,580,1631,16463,-55
2009-01-11,9,17089,685,1597,1556,1182,5324,1169,120,3105,524,1683,16945,-144
2009-01-11,10,17412,696,1599,1587,1200,5539,1193,120,3197,518,1728,17377,-35
2009-01-11,11,17545,705,1624,1602,1178,5709,1183,120,3218,521,1746,17606,61
2009-01-11,12,17731,697,1591,1589,1186,5882,1162,120,3238,528,1761,17754,23
2009-01-11,13,17643,692,1570,1573,1177,5942,1140,119,3242,530,1762,17747,104
2009-01-11,14,17538,688,1553,1543,1154,5912,1119,117,3231,522,1761,17600,62
2009-01-11,15,17511,679,1594,1495,1171,5868,1114,116,3238,521,1770,17566,55
2009-01-11,16,17832,682,1594,1534,1166,5934,1137,118,3287,534,1786,17772,-60
2009-01-11,17,18694,694,1608,1670,1281,6170,1224,123,3428,565,1837,18600,-94
2009-01-11,18,20143,722,1650,1859,1383,6652,1359,126,3708,611,1963,20033,-110
2009-01-11,19,20075,744,1589,1830,1365,6712,1343,125,3729,611,1975,20023,-52
2009-01-11,20,19628,739,1567,1794,1318,6573,1307,122,3664,595,1937,19616,-12
2009-01-11,21,19155,742,1563,1741,1276,6409,1259,120,3530,580,1891,19111,-44
2009-01-11,22,18477,729,1570,1649,1221,6187,1189,113,3364,563,1817,18402,-75
2009-01-11,23,17547,716,1576,1489,1178,5852,1106,113,3174,530,1728,17462,-85
2009-01-11,24,16511,696,1516,1327,1145,5527,1001,88,2978,547,1637,16462,-49
2009-01-12,1,15721,669,1495,1230,1085,5182,939,67,2891,594,1575,15727,6
2009-01-12,2,15436,655,1488,1205,1058,4996,920,66,2845,590,1552,15375,-61
2009-01-12,3,15343,652,1496,1202,1062,4922,916,67,2848,561,1542,15268,-75
2009-01-12,4,15369,648,1518,1210,1077,4885,921,67,2850,584,1544,15304,-65
2009-01-12,5,15575,645,1530,1239,1095,4937,944,68,2884,566,1564,15472,-103
2009-01-12,6,16213,656,1525,1315,1167,5134,1002,72,3046,500,1636,16053,-160
2009-01-12,7,17848,679,1559,1518,1286,5698,1132,77,3375,542,1797,17663,-185
2009-01-12,8,19618,637,1613,1729,1329,6457,1280,79,3745,632,1994,19495,-123
2009-01-12,9,19873,665,1534,1750,1299,6654,1303,80,3812,643,2036,19776,-97
2009-01-12,10,19849,666,1530,1694,1313,6728,1290,88,3789,639,2036,19773,-76
2009-01-12,11,19690,654,1523,1628,1304,6807,1263,83,3750,639,2024,19675,-15
2009-01-12,12,19542,652,1531,1603,1264,6817,1225,80,3726,627,2007,19532,-10
2009-01-12,13,19380,689,1508,1579,1224,6808,1187,80,3678,617,1981,19351,-29
2009-01-12,14,19368,710,1509,1519,1234,6821,1164,82,3668,613,1959,19279,-89
2009-01-12,15,19395,730,1605,1469,1259,6799,1156,82,3694,602,1950,19346,-49
2009-01-12,16,19601,732,1609,1532,1256,6816,1179,84,3737,611,1950,19506,-95
2009-01-12,17,20346,749,1630,1696,1290,6963,1255,86,3851,638,1996,20154,-192
2009-01-12,18,21400,763,1608,1838,1379,7342,1388,87,4033,678,2082,21198,-202
2009-01-12,19,21559,788,1581,1818,1357,7386,1395,87,4021,672,2093,21198,-361
2009-01-12,20,20880,789,1598,1781,1290,7205,1361,85,3934,642,2045,20730,-150
2009-01-12,21,20314,791,1578,1723,1268,6986,1317,86,3802,626,1991,20168,-146
2009-01-12,22,19513,781,1619,1612,1237,6650,1232,83,3656,607,1900,19377,-136
2009-01-12,23,18243,765,1557,1481,1129,6184,1127,81,3396,563,1789,18072,-171
2009-01-12,24,16754,752,1506,1328,1067,5672,1010,77,3106,519,1659,16696,-58
2009-01-13,1,15909,725,1485,1193,1049,5275,940,75,2976,569,1565,15852,-57
2009-01-13,2,15434,705,1476,1157,1038,5070,910,74,2924,579,1519,15452,18
2009-01-13,3,15307,705,1491,1149,1026,4963,900,76,2861,571,1500,15242,-65
2009-01-13,4,15290,710,1469,1154,1014,4912,895,72,2864,591,1497,15178,-112
2009-01-13,5,15473,711,1443,1183,1029,4932,919,43,2872,565,1521,15218,-255
2009-01-13,6,16039,715,1483,1279,1078,5130,969,44,2956,504,1573,15731,-308
2009-01-13,7,17545,745,1469,1451,1191,5709,1099,42,3222,535,1801,17264,-281
2009-01-13,8,19459,794,1528,1665,1222,6456,1244,36,3563,600,2004,19112,-347
2009-01-13,9,19778,821,1539,1687,1202,6647,1257,35,3709,614,2055,19566,-212
2009-01-13,10,19769,815,1528,1669,1184,6762,1238,36,3758,599,2061,19650,-119
2009-01-13,11,19849,806,1483,1654,1203,6873,1224,46,3747,599,2082,19717,-132
2009-01-13,12,19898,791,1490,1636,1224,6912,1205,36,3708,617,2081,19700,-198
2009-01-13,13,19714,785,1486,1589,1240,6892,1183,43,3672,601,2065,19556,-158
2009-01-13,14,19752,791,1500,1579,1228,6878,1185,33,3636,605,2047,19482,-270
2009-01-13,15,19698,780,1504,1541,1243,6837,1205,38,3624,608,2019,19399,-299
2009-01-13,16,19799,771,1508,1540,1262,6890,1233,36,3622,598,2006,19466,-333
2009-01-13,17,20324,768,1562,1714,1244,6982,1312,33,3676,627,2034,19952,-372
2009-01-13,18,21621,790,1620,1840,1357,7392,1457,38,3934,664,2154,21246,-375
2009-01-13,19,21900,822,1627,1835,1308,7507,1488,40,3995,683,2182,21487,-413
