"Station Name","KINGSTON A"
"Province","ONTARIO"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","92.40"
"Climate Identifier","6104146"
"WMO Identifier",""
"TC Identifier","YGK"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-09-01 00:00","2010","09","01","00:00"
"2010-09-01 01:00","2010","09","01","01:00"
"2010-09-01 02:00","2010","09","01","02:00"
"2010-09-01 03:00","2010","09","01","03:00"
"2010-09-01 04:00","2010","09","01","04:00"
"2010-09-01 05:00","2010","09","01","05:00","22.9","","21.3","","91","","19","","13","","9.7","","100.57","","32","","","","Haze"
"2010-09-01 06:00","2010","09","01","06:00","23.0","","21.4","","91","","18","","9","","9.7","","100.59","","32","","","","Haze"
"2010-09-01 07:00","2010","09","01","07:00","23.1","","21.6","","91","","17","","13","","8.0","","100.59","","32","","","","Haze"
"2010-09-01 08:00","2010","09","01","08:00","23.5","","21.2","","87","","18","","15","","9.7","","100.58","","32","","","","Haze"
"2010-09-01 09:00","2010","09","01","09:00","24.2","","21.0","","82","","18","","15","","9.7","","100.55","","33","","","","Haze"
"2010-09-01 10:00","2010","09","01","10:00","24.6","","20.9","","80","","18","","22","","12.9","","100.53","","33","","","","Clear"
"2010-09-01 11:00","2010","09","01","11:00","24.8","","21.0","","79","","18","","20","","12.9","","100.50","","33","","","","Clear"
"2010-09-01 12:00","2010","09","01","12:00","25.5","","21.3","","78","","18","","19","","12.9","","100.44","","34","","","","Mainly Clear"
"2010-09-01 13:00","2010","09","01","13:00","25.5","","21.2","","77","","18","","22","","9.7","","100.38","","34","","","","Haze"
"2010-09-01 14:00","2010","09","01","14:00","25.8","","21.1","","75","","18","","22","","9.7","","100.33","","34","","","","Haze"
"2010-09-01 15:00","2010","09","01","15:00","26.0","","21.0","","74","","18","","26","","9.7","","100.28","","34","","","","Haze"
"2010-09-01 16:00","2010","09","01","16:00","26.5","","21.0","","72","","18","","17","","12.9","","100.24","","35","","","","Clear"
"2010-09-01 17:00","2010","09","01","17:00","25.8","","21.6","","78","","18","","17","","12.9","","100.20","","35","","","","Clear"
"2010-09-01 18:00","2010","09","01","18:00","25.4","","21.6","","80","","21","","11","","12.9","","100.18","","34","","","","Clear"
"2010-09-01 19:00","2010","09","01","19:00","24.7","","21.6","","83","","21","","13","","12.9","","100.18","","34","","","","Clear"
"2010-09-01 20:00","2010","09","01","20:00","25.8","","18.6","","64","","22","","9","","16.1","","100.21","","32","","","","Clear"
"2010-09-01 21:00","2010","09","01","21:00","25.6","","18.9","","67","","23","","9","","16.1","","100.22","","32","","","","Clear"
"2010-09-01 22:00","2010","09","01","22:00","24.4","","20.1","","77","","21","","7","","16.1","","100.22","","32","","","","Clear"
"2010-09-01 23:00","2010","09","01","23:00"
"2010-09-02 00:00","2010","09","02","00:00"
"2010-09-02 01:00","2010","09","02","01:00"
"2010-09-02 02:00","2010","09","02","02:00"
"2010-09-02 03:00","2010","09","02","03:00"
"2010-09-02 04:00","2010","09","02","04:00"
"2010-09-02 05:00","2010","09","02","05:00","23.2","","21.1","","88","","16","","13","","14.5","","100.16","","32","","","","Mainly Clear"
"2010-09-02 06:00","2010","09","02","06:00","23.3","","21.6","","90","","17","","17","","12.9","","100.18","","32","","","","Mostly Cloudy"
"2010-09-02 07:00","2010","09","02","07:00","23.5","","21.4","","88","","18","","11","","14.5","","100.21","","32","","","","Mostly Cloudy"
"2010-09-02 08:00","2010","09","02","08:00","24.2","","21.9","","87","","17","","13","","16.1","","100.19","","33","","","","Mostly Cloudy"
"2010-09-02 09:00","2010","09","02","09:00","24.7","","21.6","","83","","18","","13","","16.1","","100.21","","34","","","","Mostly Cloudy"
"2010-09-02 10:00","2010","09","02","10:00","24.4","","21.4","","83","","18","","17","","16.1","","100.22","","33","","","","Mostly Cloudy"
"2010-09-02 11:00","2010","09","02","11:00","24.9","","21.3","","80","","20","","13","","19.3","","100.20","","34","","","","Mostly Cloudy"
"2010-09-02 12:00","2010","09","02","12:00","25.3","","21.9","","81","","18","","15","","24.1","","100.17","","35","","","","Mostly Cloudy"
