"Station Name","TORONTO INTL A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158731"
"WMO Identifier","71624"
"TC Identifier","YYZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-04-01 00:00","2017","04","01","00:00","1.9","","1.2","","95","","1","","18","","8.1","","98.98","","","","","","Drizzle,Fog"
"2017-04-01 01:00","2017","04","01","01:00","1.7","","0.8","","94","","36","","18","","24.1","","99.03","","","","","","Cloudy"
"2017-04-01 02:00","2017","04","01","02:00","1.6","","0.4","","92","","1","","21","","9.7","","99.10","","","","","","Drizzle,Fog"
"2017-04-01 03:00","2017","04","01","03:00","1.5","","0.5","","93","","35","","18","","16.1","","99.16","","","","","","Drizzle"
"2017-04-01 04:00","2017","04","01","04:00","1.5","","0.2","","91","","36","","15","","19.3","","99.23","","","","","","Cloudy"
"2017-04-01 05:00","2017","04","01","05:00","1.5","","-0.1","","89","","36","","16","","24.1","","99.31","","","","","","NA"
"2017-04-01 06:00","2017","04","01","06:00","1.7","","-0.1","","88","","35","","17","","24.1","","99.41","","","","","","NA"
"2017-04-01 07:00","2017","04","01","07:00","1.8","","-0.1","","87","","35","","16","","24.1","","99.48","","","","","","Cloudy"
"2017-04-01 08:00","2017","04","01","08:00","2.2","","0.1","","86","","33","","22","","24.1","","99.57","","","","","","NA"
"2017-04-01 09:00","2017","04","01","09:00","2.6","","-0.3","","81","","34","","24","","24.1","","99.63","","","","","","NA"
"2017-04-01 10:00","2017","04","01","10:00","3.6","","-0.4","","75","","35","","17","","24.1","","99.65","","","","","","Cloudy"
"2017-04-01 11:00","2017","04","01","11:00","4.6","","0.0","","72","","34","","21","","24.1","","99.66","","","","","","NA"
"2017-04-01 12:00","2017","04","01","12:00","5.2","","0.0","","69","","34","","20","","24.1","","99.67","","","","","","NA"
"2017-04-01 13:00","2017","04","01","13:00","7.1","","0.8","","64","","1","","22","","24.1","","99.65","","","","","","Mostly Cloudy"
"2017-04-01 14:00","2017","04","01","14:00","9.1","","1.1","","57","","34","","18","","24.1","","99.64","","","","","","NA"
"2017-04-01 15:00","2017","04","01","15:00","10.5","","-0.3","","47","","34","","23","","24.1","","99.66","","","","","","NA"
"2017-04-01 16:00","2017","04","01","16:00","10.3","","-1.4","","44","","1","","22","","24.1","","99.68","","","","","","Mostly Cloudy"
"2017-04-01 17:00","2017","04","01","17:00","9.7","","-2.6","","42","","36","","22","","24.1","","99.72","","","","","","NA"
"2017-04-01 18:00","2017","04","01","18:00","9.1","","-4.5","","38","","36","","22","","24.1","","99.78","","","","","","NA"
"2017-04-01 19:00","2017","04","01","19:00","7.3","","-5.4","","40","","1","","17","","24.1","","99.82","","","","","","Mainly Clear"
"2017-04-01 20:00","2017","04","01","20:00","7.0","","-7.1","","36","","35","","18","","24.1","","99.88","","","","","","NA"
"2017-04-01 21:00","2017","04","01","21:00","5.7","","-6.2","","42","","30","","17","","24.1","","99.93","","","","","","NA"
"2017-04-01 22:00","2017","04","01","22:00","4.0","","-5.2","","51","","28","","11","","24.1","","99.95","","","","","","Clear"
"2017-04-01 23:00","2017","04","01","23:00","3.7","","-3.4","","60","","29","","11","","24.1","","99.93","","","","","","NA"
"2017-04-02 00:00","2017","04","02","00:00","2.5","","-3.6","","64","","27","","10","","24.1","","99.94","","","","","","NA"
"2017-04-02 01:00","2017","04","02","01:00","2.1","","-3.2","","68","","26","","9","","24.1","","99.93","","","","","","Mainly Clear"
"2017-04-02 02:00","2017","04","02","02:00","1.8","","-2.9","","71","","27","","8","","24.1","","99.93","","","","","","NA"
"2017-04-02 03:00","2017","04","02","03:00","3.2","","-4.1","","59","","30","","13","","24.1","","99.93","","","","","","NA"
"2017-04-02 04:00","2017","04","02","04:00","3.1","","-4.4","","58","","27","","13","","24.1","","99.93","","","","","","Mainly Clear"
"2017-04-02 05:00","2017","04","02","05:00","3.6","","-3.5","","60","","27","","13","","24.1","","99.92","","","","","","NA"
