"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1971-01-01 00:00","1971","01","01","00:00","-10.6","","-14.4","","73","","35","","18","","25.0","","99.30","","","","-18","","Mostly Cloudy"
"1971-01-01 01:00","1971","01","01","01:00","-12.2","","-16.1","","73","","36","","13","","25.0","","99.25","","","","-19","","Mainly Clear"
"1971-01-01 02:00","1971","01","01","02:00","-12.2","","-16.1","","71","","35","","19","","25.0","","99.24","","","","-20","","Mostly Cloudy"
"1971-01-01 03:00","1971","01","01","03:00","-12.8","","-17.2","","72","","36","","11","","25.0","","99.26","","","","-19","","Mainly Clear"
"1971-01-01 04:00","1971","01","01","04:00","-13.3","","-16.7","","75","","35","","18","","25.0","","99.25","","","","-22","","Mainly Clear"
"1971-01-01 05:00","1971","01","01","05:00","-13.9","","-17.2","","76","","35","","19","","25.0","","99.19","","","","-23","","Mainly Clear"
"1971-01-01 06:00","1971","01","01","06:00","-13.3","","-16.1","","79","","35","","18","","25.0","","99.19","","","","-22","","Mainly Clear"
"1971-01-01 07:00","1971","01","01","07:00","-13.9","","-17.2","","76","","35","","16","","25.0","","99.24","","","","-22","","Mainly Clear"
"1971-01-01 08:00","1971","01","01","08:00","-13.9","","-17.8","","74","","35","","14","","32.2","","99.33","","","","-21","","Mainly Clear"
"1971-01-01 09:00","1971","01","01","09:00","-14.4","","-18.9","","71","","33","","19","","40.2","","99.34","","","","-23","","Mainly Clear"
"1971-01-01 10:00","1971","01","01","10:00","-12.2","","-17.2","","68","","35","","19","","40.2","","99.34","","","","-20","","Mainly Clear"
"1971-01-01 11:00","1971","01","01","11:00","-11.1","","-15.0","","71","","35","","14","","40.2","","99.32","","","","-18","","Mainly Clear"
"1971-01-01 12:00","1971","01","01","12:00","-9.4","","-15.0","","65","","33","","16","","40.2","","99.25","","","","-16","","Mainly Clear"
"1971-01-01 13:00","1971","01","01","13:00","-8.3","","-13.9","","66","","33","","13","","40.2","","99.18","","","","-14","","Mainly Clear"
"1971-01-01 14:00","1971","01","01","14:00","-7.8","","-13.9","","62","","35","","10","","40.2","","99.17","","","","-13","","Mainly Clear"
"1971-01-01 15:00","1971","01","01","15:00","-7.2","","-14.4","","57","","35","","6","","40.2","","99.21","","","","-10","","Mainly Clear"
"1971-01-01 16:00","1971","01","01","16:00","-8.9","","-15.0","","60","","31","","6","","40.2","","99.22","","","","-12","","Mainly Clear"
"1971-01-01 17:00","1971","01","01","17:00","-10.6","","-16.1","","61","","32","","6","","40.2","","99.23","","","","-14","","Mainly Clear"
"1971-01-01 18:00","1971","01","01","18:00","-11.7","","-16.7","","67","","32","","5","","25.0","","99.22","","","","-15","","Mainly Clear"
"1971-01-01 19:00","1971","01","01","19:00","-14.4","","-18.3","","71","","32","","6","","25.0","","99.25","","","","-19","","Mainly Clear"
"1971-01-01 20:00","1971","01","01","20:00","-12.2","","-16.7","","71","","26","","5","","25.0","","99.29","","","","-15","","Mainly Clear"
"1971-01-01 21:00","1971","01","01","21:00","-15.6","","-18.3","","77","","30","","2","","25.0","","99.28","","","","-17","","Mainly Clear"
"1971-01-01 22:00","1971","01","01","22:00","-14.4","","-17.8","","77","","25","","14","","24.1","","99.34","","","","-22","","Mainly Clear"
"1971-01-01 23:00","1971","01","01","23:00","-11.7","","-12.8","","91","","27","","8","","4.8","","99.30","","","","-16","","Fog"
"1971-01-02 00:00","1971","01","02","00:00","-11.1","","-11.7","","95","","4","","6","","6.4","","99.26","","","","-15","","Fog"
"1971-01-02 01:00","1971","01","02","01:00","-12.2","","-13.9","","89","","3","","8","","8.0","","99.19","","","","-17","","Fog"
"1971-01-02 02:00","1971","01","02","02:00","-12.8","","-14.4","","87","","","","0","","9.7","","99.18","","","","","","Fog"
"1971-01-02 03:00","1971","01","02","03:00","-15.0","","-16.7","","86","","","","0","","11.3","","99.19","","","","","","Mostly Cloudy"
"1971-01-02 04:00","1971","01","02","04:00","-13.9","","-16.1","","85","","31","","6","","8.0","","99.14","","","","-18","","Fog"
"1971-01-02 05:00","1971","01","02","05:00","-11.1","","-12.8","","90","","34","","3","","4.0","","99.08","","","","-13","","Snow"
"1971-01-02 06:00","1971","01","02","06:00","-10.0","","-11.1","","89","","","","0","","8.0","","99.05","","","","","","Fog"
