"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1978-02-01 00:00","1978","02","01","00:00","-9.3","","-13.1","","74","","26","","22","","24.1","","100.09","","","","-17","","Mainly Clear"
"1978-02-01 01:00","1978","02","01","01:00","-8.9","","-12.9","","73","","27","","24","","24.1","","100.09","","","","-17","","Mostly Cloudy"
"1978-02-01 02:00","1978","02","01","02:00","-8.8","","-12.9","","72","","27","","24","","24.1","","100.09","","","","-17","","Mostly Cloudy"
"1978-02-01 03:00","1978","02","01","03:00","-9.0","","-12.5","","76","","26","","20","","24.1","","100.16","","","","-17","","Mostly Cloudy"
"1978-02-01 04:00","1978","02","01","04:00","-9.9","","-12.9","","79","","26","","19","","24.1","","100.12","","","","-18","","Mainly Clear"
"1978-02-01 05:00","1978","02","01","05:00","-11.3","","-14.2","","79","","26","","19","","24.1","","100.16","","","","-19","","Mainly Clear"
"1978-02-01 06:00","1978","02","01","06:00","-11.8","","-14.8","","78","","26","","22","","24.1","","100.16","","","","-21","","Mainly Clear"
"1978-02-01 07:00","1978","02","01","07:00","-11.4","","-14.2","","79","","26","","22","","24.1","","100.26","","","","-20","","Mostly Cloudy"
"1978-02-01 08:00","1978","02","01","08:00","-10.4","","-13.5","","78","","25","","26","","19.3","","100.29","","","","-19","","Mostly Cloudy"
"1978-02-01 09:00","1978","02","01","09:00","-9.5","","-12.7","","77","","26","","26","","24.1","","100.39","","","","-18","","Mostly Cloudy"
"1978-02-01 10:00","1978","02","01","10:00","-8.8","","-12.9","","72","","26","","26","","24.1","","100.39","","","","-17","","Mostly Cloudy"
"1978-02-01 11:00","1978","02","01","11:00","-8.0","","-12.1","","72","","26","","26","","32.2","","100.46","","","","-16","","Mostly Cloudy"
"1978-02-01 12:00","1978","02","01","12:00","-7.3","","-11.0","","75","","25","","30","","32.2","","100.42","","","","-16","","Mostly Cloudy"
"1978-02-01 13:00","1978","02","01","13:00","-6.6","","-10.9","","71","","27","","30","","40.2","","100.36","","","","-15","","Mostly Cloudy"
"1978-02-01 14:00","1978","02","01","14:00","-6.6","","-10.5","","74","","26","","30","","40.2","","100.36","","","","-15","","Mostly Cloudy"
"1978-02-01 15:00","1978","02","01","15:00","-6.7","","-10.9","","72","","26","","30","","40.2","","100.36","","","","-15","","Mostly Cloudy"
"1978-02-01 16:00","1978","02","01","16:00","-7.0","","-12.9","","63","","27","","24","","40.2","","100.36","","","","-15","","Cloudy"
"1978-02-01 17:00","1978","02","01","17:00","-8.0","","-13.9","","62","","25","","24","","40.2","","100.46","","","","-16","","Cloudy"
"1978-02-01 18:00","1978","02","01","18:00","-9.0","","-13.4","","70","","26","","20","","25.0","","100.49","","","","-17","","Cloudy"
"1978-02-01 19:00","1978","02","01","19:00","-9.3","","-13.6","","71","","27","","20","","24.1","","100.49","","","","-17","","Cloudy"
"1978-02-01 20:00","1978","02","01","20:00","-9.1","","-12.9","","74","","27","","19","","24.1","","100.49","","","","-17","","Cloudy"
"1978-02-01 21:00","1978","02","01","21:00","-9.1","","-12.9","","74","","27","","19","","24.1","","100.49","","","","-17","","Cloudy"
"1978-02-01 22:00","1978","02","01","22:00","-9.3","","-13.6","","71","","27","","13","","24.1","","100.46","","","","-15","","Cloudy"
"1978-02-01 23:00","1978","02","01","23:00","-9.4","","-13.6","","71","","26","","11","","24.1","","100.46","","","","-15","","Cloudy"
"1978-02-02 00:00","1978","02","02","00:00","-9.4","","-12.3","","79","","24","","7","","24.1","","100.46","","","","-13","","Cloudy"
"1978-02-02 01:00","1978","02","02","01:00","-9.7","","-12.7","","79","","23","","6","","16.1","","100.39","","","","-13","","Snow"
"1978-02-02 02:00","1978","02","02","02:00","-10.2","","-12.9","","81","","25","","7","","8.0","","100.39","","","","-14","","Snow"
"1978-02-02 03:00","1978","02","02","03:00","-10.4","","-13.0","","81","","","","0","","9.7","","100.39","","","","","","Snow"
"1978-02-02 04:00","1978","02","02","04:00","-10.1","","-12.0","","86","","26","","2","","8.0","","100.36","","","","-11","","Snow"
"1978-02-02 05:00","1978","02","02","05:00","-10.2","","-12.0","","87","","","","0","","6.4","","100.32","","","","","","Snow"
"1978-02-02 06:00","1978","02","02","06:00","-10.2","","-11.6","","89","","","","0","","4.8","","100.36","","","","","","Snow"
"1978-02-02 07:00","1978","02","02","07:00","-10.5","","-11.8","","90","","27","","6","","6.4","","100.32","","","","-14","","Snow"
"1978-02-02 08:00","1978","02","02","08:00","-10.9","","-12.8","","86","","29","","4","","3.2","","100.36","","","","-13","","Snow"
"1978-02-02 09:00","1978","02","02","09:00","-10.6","","-12.2","","88","","28","","4","","4.0","","100.39","","","","-13","","Snow,Fog"
"1978-02-02 10:00","1978","02","02","10:00","-9.9","","-12.0","","84","","25","","4","","4.0","","100.39","","","","-12","","Snow,Fog"
"1978-02-02 11:00","1978","02","02","11:00","-8.3","","-11.9","","75","","25","","4","","4.0","","100.39","","","","-10","","Snow,Haze"
"1978-02-02 12:00","1978","02","02","12:00","-7.4","","-11.8","","71","","26","","4","","4.8","","100.36","","","","-9","","Snow,Haze"
"1978-02-02 13:00","1978","02","02","13:00","-7.6","","-11.4","","74","","24","","6","","4.0","","100.36","","","","-11","","Snow,Haze"
"1978-02-02 14:00","1978","02","02","14:00","-7.0","","-10.0","","79","","19","","6","","3.2","","100.36","","","","-10","","Snow"
"1978-02-02 15:00","1978","02","02","15:00","-7.1","","-10.4","","77","","22","","9","","4.8","","100.36","","","","-11","","Snow,Haze"
"1978-02-02 16:00","1978","02","02","16:00","-7.0","","-10.8","","74","","20","","6","","6.4","","100.39","","","","-10","","Snow Showers,Haze"
