"Station Name","TORONTO INTL A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158731"
"WMO Identifier","71624"
"TC Identifier","YYZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-10-01 00:00","2018","10","01","00:00","10.0","","8.7","","92","","4","","10","","4.8","","100.37","","","","","","Rain,Fog"
"2018-10-01 01:00","2018","10","01","01:00","9.7","","8.6","","93","","4","","15","","9.7","","100.39","","","","","","Rain,Fog"
"2018-10-01 02:00","2018","10","01","02:00","9.4","","8.3","","93","","2","","20","","6.4","","100.44","","","","","","Moderate Rain,Fog"
"2018-10-01 03:00","2018","10","01","03:00","9.2","","8.2","","93","","3","","19","","9.7","","100.46","","","","","","Rain,Fog"
"2018-10-01 04:00","2018","10","01","04:00","8.9","","7.9","","93","","1","","18","","16.1","","100.60","","","","","","Rain,Fog"
"2018-10-01 05:00","2018","10","01","05:00","8.7","","7.7","","93","","5","","13","","19.3","","100.53","","","","","","Rain"
"2018-10-01 06:00","2018","10","01","06:00","8.7","","7.6","","93","","5","","14","","19.3","","100.61","","","","","","Rain"
"2018-10-01 07:00","2018","10","01","07:00","8.6","","7.3","","92","","4","","20","","9.7","","100.61","","","","","","Rain,Fog"
"2018-10-01 08:00","2018","10","01","08:00","8.4","","7.0","","91","","4","","21","","24.1","","100.71","","","","","","Rain"
"2018-10-01 09:00","2018","10","01","09:00","7.8","","6.3","","90","","5","","17","","8.1","","100.79","","","","","","Drizzle,Fog"
"2018-10-01 10:00","2018","10","01","10:00","8.3","","6.5","","89","","6","","17","","24.1","","100.73","","","","","","Cloudy"
"2018-10-01 11:00","2018","10","01","11:00","8.7","","5.8","","82","","5","","19","","24.1","","100.76","","","","","","Drizzle"
"2018-10-01 12:00","2018","10","01","12:00","9.1","","5.3","","77","","5","","12","","24.1","","100.77","","","","","","NA"
"2018-10-01 13:00","2018","10","01","13:00","9.8","","5.1","","72","","6","","12","","24.1","","100.72","","","","","","Cloudy"
"2018-10-01 14:00","2018","10","01","14:00","9.9","","5.0","","72","","5","","12","","24.1","","100.66","","","","","","NA"
"2018-10-01 15:00","2018","10","01","15:00","8.9","","5.6","","80","","6","","11","","8.1","","100.66","","","","","","Drizzle,Fog"
"2018-10-01 16:00","2018","10","01","16:00","9.0","","7.0","","87","","7","","8","","8.1","","100.58","","","","","","Drizzle,Fog"
"2018-10-01 17:00","2018","10","01","17:00","9.2","","7.7","","90","","6","","10","","8.1","","100.52","","","","","","Drizzle,Fog"
"2018-10-01 18:00","2018","10","01","18:00","9.3","","7.8","","90","","8","","13","","8.1","","100.42","","","","","","Fog"
"2018-10-01 19:00","2018","10","01","19:00","9.7","","8.1","","90","","2","","12","","19.3","","100.41","","","","","","Cloudy"
"2018-10-01 20:00","2018","10","01","20:00","10.1","","8.2","","88","","6","","10","","19.3","","100.33","","","","","","NA"
"2018-10-01 21:00","2018","10","01","21:00","11.4","","9.4","","87","","10","","16","","24.1","","100.26","","","","","","NA"
"2018-10-01 22:00","2018","10","01","22:00","11.9","","9.8","","87","","10","","17","","24.1","","100.18","","","","","","Cloudy"
"2018-10-01 23:00","2018","10","01","23:00","12.3","","10.3","","88","","9","","8","","24.1","","100.11","","","","","","NA"
"2018-10-02 00:00","2018","10","02","00:00","10.4","","8.2","","86","","4","","15","","24.1","","100.02","","","","","","NA"
"2018-10-02 01:00","2018","10","02","01:00","10.4","","8.0","","85","","4","","12","","24.1","","99.94","","","","","","Cloudy"
"2018-10-02 02:00","2018","10","02","02:00","10.2","","7.7","","84","","5","","12","","24.1","","99.89","","","","","","NA"
"2018-10-02 03:00","2018","10","02","03:00","9.5","","7.4","","86","","2","","18","","16.1","","99.88","","","","","","Rain"
"2018-10-02 04:00","2018","10","02","04:00","9.2","","7.6","","90","","3","","14","","12.9","","99.81","","","","","","Rain"
"2018-10-02 05:00","2018","10","02","05:00","9.2","","7.8","","91","","4","","10","","12.9","","99.76","","","","","","Rain"
"2018-10-02 06:00","2018","10","02","06:00","9.5","","8.3","","92","","3","","11","","8.1","","99.76","","","","","","Rain,Fog"
"2018-10-02 07:00","2018","10","02","07:00","9.8","","8.7","","93","","4","","10","","8.1","","99.71","","","","","","Rain,Fog"
"2018-10-02 08:00","2018","10","02","08:00","10.6","","9.6","","94","","5","","8","","8.1","","99.67","","","","","","Rain,Fog"
"2018-10-02 09:00","2018","10","02","09:00","10.6","","9.6","","94","","7","","9","","8.1","","99.67","","","","","","Rain,Fog"
"2018-10-02 10:00","2018","10","02","10:00","10.5","","9.6","","94","","5","","10","","8.1","","99.61","","","","","","Fog"
"2018-10-02 11:00","2018","10","02","11:00","11.1","","10.3","","94","","7","","9","","3.2","","99.55","","","","","","Fog"
"2018-10-02 12:00","2018","10","02","12:00","11.5","","10.6","","95","","6","","8","","2.0","","99.50","","","","","","Rain,Fog"
"2018-10-02 13:00","2018","10","02","13:00","12.2","","11.4","","95","","3","","7","","1.6","","99.39","","","","","","Drizzle,Fog"
"2018-10-02 14:00","2018","10","02","14:00","12.9","","12.2","","95","","35","","7","","3.2","","99.34","","","","","","Drizzle,Fog"
"2018-10-02 15:00","2018","10","02","15:00","12.7","","11.9","","95","","35","","9","","8.1","","99.34","","","","","","Drizzle,Fog"
"2018-10-02 16:00","2018","10","02","16:00","12.5","","11.8","","95","","34","","16","","2.4","","99.36","","","","","","Drizzle,Fog"
"2018-10-02 17:00","2018","10","02","17:00","11.9","","11.2","","95","","35","","22","","8.1","","99.41","","","","","","Drizzle,Fog"
"2018-10-02 18:00","2018","10","02","18:00","11.5","","10.7","","95","","35","","15","","12.9","","99.45","","","","","","NA"
"2018-10-02 19:00","2018","10","02","19:00","11.6","","10.7","","94","","34","","15","","12.9","","99.58","","","","","","Cloudy"
"2018-10-02 20:00","2018","10","02","20:00","11.5","","10.6","","94","","34","","21","","9.7","","99.65","","","","","","Drizzle,Fog"
"2018-10-02 21:00","2018","10","02","21:00","11.2","","10.2","","93","","34","","16","","12.9","","99.69","","","","","","NA"
"2018-10-02 22:00","2018","10","02","22:00","11.0","","9.8","","92","","34","","16","","12.9","","99.71","","","","","","Cloudy"
"2018-10-02 23:00","2018","10","02","23:00","10.9","","9.7","","92","","32","","15","","12.9","","99.79","","","","","","NA"
"2018-10-03 00:00","2018","10","03","00:00","11.0","","9.8","","92","","32","","15","","12.9","","99.82","","","","","","NA"
"2018-10-03 01:00","2018","10","03","01:00","11.2","","10.1","","92","","34","","15","","19.3","","99.83","","","","","","Cloudy"
"2018-10-03 02:00","2018","10","03","02:00","11.3","","10.1","","92","","34","","8","","24.1","","99.85","","","","","","NA"
"2018-10-03 03:00","2018","10","03","03:00","11.3","","10.1","","92","","33","","9","","24.1","","99.82","","","","","","NA"
"2018-10-03 04:00","2018","10","03","04:00","11.2","","9.9","","92","","33","","10","","24.1","","99.84","","","","","","Cloudy"
"2018-10-03 05:00","2018","10","03","05:00","11.1","","9.8","","92","","36","","7","","12.9","","99.84","","","","","","NA"
"2018-10-03 06:00","2018","10","03","06:00","11.2","","9.8","","91","","36","","2","","24.1","","99.83","","","","","","NA"
"2018-10-03 07:00","2018","10","03","07:00","11.5","","9.8","","89","","4","","5","","24.1","","99.88","","","","","","Cloudy"
"2018-10-03 08:00","2018","10","03","08:00","12.1","","9.9","","86","","5","","3","","24.1","","99.92","","","","","","NA"
"2018-10-03 09:00","2018","10","03","09:00","12.8","","10.0","","83","","9","","3","","24.1","","99.91","","","","","","NA"
"2018-10-03 10:00","2018","10","03","10:00","12.9","","9.9","","82","","17","","8","","24.1","","99.95","","","","","","Cloudy"
"2018-10-03 11:00","2018","10","03","11:00","13.4","","10.4","","82","","18","","10","","24.1","","99.92","","","","","","NA"
"2018-10-03 12:00","2018","10","03","12:00","14.3","","11.2","","82","","17","","8","","24.1","","99.84","","","","","","NA"
"2018-10-03 13:00","2018","10","03","13:00","14.4","","11.1","","80","","13","","10","","24.1","","99.79","","","","","","Cloudy"
"2018-10-03 14:00","2018","10","03","14:00","14.6","","11.4","","81","","18","","7","","24.1","","99.76","","","","","","NA"
"2018-10-03 15:00","2018","10","03","15:00","14.6","","11.5","","82","","16","","16","","24.1","","99.64","","","","","","NA"
"2018-10-03 16:00","2018","10","03","16:00","14.9","","12.3","","84","","17","","12","","24.1","","99.58","","","","","","Cloudy"
"2018-10-03 17:00","2018","10","03","17:00","15.1","","12.9","","86","","15","","13","","24.1","","99.47","","","","","","NA"
"2018-10-03 18:00","2018","10","03","18:00","15.0","","13.0","","87","","13","","13","","24.1","","99.39","","","","","","NA"
"2018-10-03 19:00","2018","10","03","19:00","15.4","","13.5","","88","","13","","10","","24.1","","99.34","","","","","","Mostly Cloudy"
"2018-10-03 20:00","2018","10","03","20:00","15.9","","14.1","","89","","12","","10","","24.1","","99.27","","","","","","NA"
"2018-10-03 21:00","2018","10","03","21:00","15.9","","14.3","","90","","12","","9","","24.1","","99.19","","","","","","NA"
"2018-10-03 22:00","2018","10","03","22:00","15.9","","14.4","","90","","13","","10","","24.1","","99.08","","","","","","Mostly Cloudy"
"2018-10-03 23:00","2018","10","03","23:00","16.4","","15.0","","91","","14","","9","","24.1","","98.98","","","","","","NA"
"2018-10-04 00:00","2018","10","04","00:00","16.2","","14.9","","92","","13","","9","","24.1","","98.90","","","","","","NA"
"2018-10-04 01:00","2018","10","04","01:00","17.4","","16.2","","93","","16","","10","","24.1","","98.83","","","","","","Clear"
"2018-10-04 02:00","2018","10","04","02:00","20.2","","19.1","","93","","21","","22","","19.3","","98.75","","27","","","","NA"
"2018-10-04 03:00","2018","10","04","03:00","21.4","","19.8","","90","","21","","29","","24.1","","98.56","","29","","","","NA"
"2018-10-04 04:00","2018","10","04","04:00","22.5","","20.0","","85","","23","","30","","24.1","","98.52","","30","","","","Cloudy"
"2018-10-04 05:00","2018","10","04","05:00","21.4","","20.3","","93","","22","","26","","19.3","","98.53","","29","","","","NA"
"2018-10-04 06:00","2018","10","04","06:00","22.0","","20.5","","91","","22","","25","","17.7","","98.59","","30","","","","NA"
"2018-10-04 07:00","2018","10","04","07:00","22.1","","20.2","","89","","23","","21","","24.1","","98.66","","30","","","","Mostly Cloudy"
"2018-10-04 08:00","2018","10","04","08:00","22.2","","20.2","","89","","28","","26","","24.1","","98.85","","30","","","","Rain"
"2018-10-04 09:00","2018","10","04","09:00","18.9","","15.0","","77","","32","","35","","24.1","","99.07","","","","","","NA"
"2018-10-04 10:00","2018","10","04","10:00","18.5","","12.9","","70","","32","","35","","24.1","","99.16","","","","","","Mainly Clear"
"2018-10-04 11:00","2018","10","04","11:00","19.1","","10.3","","56","","33","","40","","24.1","","99.27","","","","","","NA"
"2018-10-04 12:00","2018","10","04","12:00","19.3","","5.0","","39","","31","","41","","24.1","","99.36","","","","","","NA"
"2018-10-04 13:00","2018","10","04","13:00","18.3","","6.2","","45","","34","","37","","24.1","","99.44","","","","","","Clear"
"2018-10-04 14:00","2018","10","04","14:00","17.4","","6.0","","47","","32","","35","","24.1","","99.55","","","","","","NA"
"2018-10-04 15:00","2018","10","04","15:00","16.3","","6.2","","51","","36","","32","","24.1","","99.63","","","","","","NA"
"2018-10-04 16:00","2018","10","04","16:00","15.1","","4.7","","50","","35","","34","","24.1","","99.75","","","","","","Clear"
"2018-10-04 17:00","2018","10","04","17:00","13.6","","3.6","","51","","35","","30","","24.1","","99.84","","","","","","NA"
"2018-10-04 18:00","2018","10","04","18:00","11.8","","3.1","","55","","1","","30","","24.1","","99.97","","","","","","NA"
"2018-10-04 19:00","2018","10","04","19:00","10.8","","3.6","","61","","35","","24","","24.1","","100.08","","","","","","Mainly Clear"
"2018-10-04 20:00","2018","10","04","20:00","10.3","","3.5","","63","","34","","22","","24.1","","100.17","","","","","","NA"
"2018-10-04 21:00","2018","10","04","21:00","9.4","","3.2","","65","","33","","26","","24.1","","100.21","","","","","","NA"
"2018-10-04 22:00","2018","10","04","22:00","8.6","","3.2","","68","","33","","15","","24.1","","100.25","","","","","","Clear"
"2018-10-04 23:00","2018","10","04","23:00","7.9","","3.2","","72","","34","","19","","24.1","","100.27","","","","","","NA"
"2018-10-05 00:00","2018","10","05","00:00","7.4","","3.2","","74","","35","","16","","24.1","","100.29","","","","","","NA"
"2018-10-05 01:00","2018","10","05","01:00","6.5","","2.6","","76","","2","","10","","24.1","","100.31","","","","","","Clear"
"2018-10-05 02:00","2018","10","05","02:00","5.8","","2.2","","78","","4","","9","","24.1","","100.33","","","","","","NA"
"2018-10-05 03:00","2018","10","05","03:00","5.6","","1.7","","76","","4","","10","","24.1","","100.30","","","","","","NA"
"2018-10-05 04:00","2018","10","05","04:00","6.3","","1.8","","73","","5","","14","","24.1","","100.29","","","","","","Clear"
"2018-10-05 05:00","2018","10","05","05:00","5.4","","0.7","","72","","4","","14","","24.1","","100.34","","","","","","NA"
"2018-10-05 06:00","2018","10","05","06:00","5.4","","0.9","","72","","5","","14","","24.1","","100.38","","","","","","NA"
"2018-10-05 07:00","2018","10","05","07:00","6.1","","0.8","","69","","6","","16","","24.1","","100.37","","","","","","Mostly Cloudy"
"2018-10-05 08:00","2018","10","05","08:00","7.6","","1.6","","66","","6","","18","","24.1","","100.41","","","","","","NA"
"2018-10-05 09:00","2018","10","05","09:00","8.8","","3.0","","67","","8","","18","","24.1","","100.40","","","","","","NA"
"2018-10-05 10:00","2018","10","05","10:00","9.7","","4.4","","69","","7","","17","","24.1","","100.40","","","","","","Cloudy"
"2018-10-05 11:00","2018","10","05","11:00","10.1","","4.9","","70","","8","","23","","24.1","","100.30","","","","","","NA"
"2018-10-05 12:00","2018","10","05","12:00","10.8","","5.3","","69","","7","","23","","24.1","","100.29","","","","","","NA"
"2018-10-05 13:00","2018","10","05","13:00","10.4","","5.0","","69","","8","","22","","24.1","","100.19","","","","","","Cloudy"
"2018-10-05 14:00","2018","10","05","14:00","10.3","","4.6","","68","","8","","19","","24.1","","100.11","","","","","","NA"
"2018-10-05 15:00","2018","10","05","15:00","10.2","","3.9","","65","","9","","18","","24.1","","100.03","","","","","","NA"
"2018-10-05 16:00","2018","10","05","16:00","10.6","","3.4","","61","","10","","19","","24.1","","99.96","","","","","","Cloudy"
"2018-10-05 17:00","2018","10","05","17:00","10.8","","2.9","","58","","10","","18","","24.1","","99.94","","","","","","NA"
"2018-10-05 18:00","2018","10","05","18:00","11.0","","3.1","","58","","10","","12","","24.1","","99.98","","","","","","NA"
"2018-10-05 19:00","2018","10","05","19:00","11.2","","3.5","","59","","8","","15","","24.1","","100.04","","","","","","Cloudy"
"2018-10-05 20:00","2018","10","05","20:00","11.3","","4.5","","63","","11","","15","","24.1","","99.94","","","","","","NA"
"2018-10-05 21:00","2018","10","05","21:00","11.7","","5.8","","67","","11","","19","","24.1","","99.95","","","","","","NA"
"2018-10-05 22:00","2018","10","05","22:00","11.9","","6.4","","69","","11","","17","","24.1","","99.90","","","","","","Cloudy"
"2018-10-05 23:00","2018","10","05","23:00","12.1","","7.3","","72","","10","","11","","24.1","","99.87","","","","","","NA"
"2018-10-06 00:00","2018","10","06","00:00","12.3","","7.8","","74","","10","","10","","24.1","","99.83","","","","","","NA"
"2018-10-06 01:00","2018","10","06","01:00","12.4","","8.3","","76","","10","","8","","24.1","","99.79","","","","","","Cloudy"
"2018-10-06 02:00","2018","10","06","02:00","11.1","","7.1","","76","","1","","14","","24.1","","99.72","","","","","","NA"
"2018-10-06 03:00","2018","10","06","03:00","10.4","","6.4","","76","","5","","10","","24.1","","99.66","","","","","","NA"
"2018-10-06 04:00","2018","10","06","04:00","10.2","","6.9","","80","","3","","9","","24.1","","99.71","","","","","","Cloudy"
"2018-10-06 05:00","2018","10","06","05:00","10.3","","7.4","","82","","4","","11","","16.1","","99.65","","","","","","NA"
"2018-10-06 06:00","2018","10","06","06:00","10.0","","7.1","","82","","2","","10","","8.1","","99.72","","","","","","Rain,Drizzle,Fog"
"2018-10-06 07:00","2018","10","06","07:00","9.5","","7.5","","87","","4","","10","","9.7","","99.68","","","","","","Rain,Fog"
"2018-10-06 08:00","2018","10","06","08:00","10.3","","8.5","","89","","10","","8","","24.1","","99.60","","","","","","NA"
"2018-10-06 09:00","2018","10","06","09:00","11.0","","9.4","","90","","11","","10","","19.3","","99.65","","","","","","NA"
"2018-10-06 10:00","2018","10","06","10:00","11.0","","9.3","","90","","36","","8","","9.7","","99.66","","","","","","Fog"
"2018-10-06 11:00","2018","10","06","11:00","11.8","","10.4","","91","","4","","5","","8.1","","99.66","","","","","","Fog"
"2018-10-06 12:00","2018","10","06","12:00","12.4","","11.2","","92","","4","","5","","8.1","","99.63","","","","","","Rain,Fog"
"2018-10-06 13:00","2018","10","06","13:00","13.8","","12.5","","92","","19","","10","","8.1","","99.54","","","","","","Rain,Fog"
"2018-10-06 14:00","2018","10","06","14:00","13.7","","12.6","","93","","15","","21","","1.2","","99.36","","","","","","Rain,Fog"
"2018-10-06 15:00","2018","10","06","15:00","14.2","","13.3","","94","","4","","5","","0.8","","99.43","","","","","","Fog"
"2018-10-06 16:00","2018","10","06","16:00","14.9","","14.2","","95","","4","","7","","2.4","","99.40","","","","","","Fog"
"2018-10-06 17:00","2018","10","06","17:00","16.0","","15.2","","95","","36","","6","","8.1","","99.45","","","","","","Fog"
"2018-10-06 18:00","2018","10","06","18:00","15.7","","14.8","","94","","4","","7","","9.7","","99.50","","","","","","Fog"
"2018-10-06 19:00","2018","10","06","19:00","16.0","","15.1","","94","","15","","4","","8.1","","99.54","","","","","","Fog"
"2018-10-06 20:00","2018","10","06","20:00","16.1","","15.2","","94","","11","","5","","8.1","","99.62","","","","","","Fog"
"2018-10-06 21:00","2018","10","06","21:00","15.9","","15.1","","94","","3","","6","","8.1","","99.66","","","","","","Fog"
"2018-10-06 22:00","2018","10","06","22:00","16.8","","15.8","","94","","1","","14","","8.1","","99.72","","","","","","Fog"
"2018-10-06 23:00","2018","10","06","23:00","16.0","","14.9","","93","","36","","12","","24.1","","99.75","","","","","","NA"
"2018-10-07 00:00","2018","10","07","00:00","15.0","","13.6","","91","","1","","15","","24.1","","99.79","","","","","","NA"
"2018-10-07 01:00","2018","10","07","01:00","14.3","","12.8","","90","","35","","17","","24.1","","99.82","","","","","","Cloudy"
"2018-10-07 02:00","2018","10","07","02:00","13.5","","12.1","","91","","35","","21","","9.7","","99.87","","","","","","Moderate Rain,Fog"
"2018-10-07 03:00","2018","10","07","03:00","13.2","","11.9","","92","","36","","13","","24.1","","99.88","","","","","","NA"
"2018-10-07 04:00","2018","10","07","04:00","13.0","","11.8","","92","","35","","19","","24.1","","99.96","","","","","","Cloudy"
"2018-10-07 05:00","2018","10","07","05:00","13.0","","11.8","","92","","36","","17","","24.1","","100.05","","","","","","NA"
"2018-10-07 06:00","2018","10","07","06:00","12.6","","11.5","","93","","35","","18","","24.1","","100.17","","","","","","NA"
"2018-10-07 07:00","2018","10","07","07:00","12.5","","11.4","","93","","34","","16","","24.1","","100.18","","","","","","Cloudy"
"2018-10-07 08:00","2018","10","07","08:00","13.0","","11.8","","92","","35","","14","","24.1","","100.26","","","","","","NA"
"2018-10-07 09:00","2018","10","07","09:00","13.3","","12.1","","92","","35","","17","","24.1","","100.35","","","","","","NA"
"2018-10-07 10:00","2018","10","07","10:00","13.1","","11.9","","92","","36","","14","","6.4","","100.40","","","","","","Drizzle,Fog"
