"Station Name","WINDSOR A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","42.28"
"Longitude","-82.96"
"Elevation","189.60"
"Climate Identifier","6139527"
"WMO Identifier",""
"TC Identifier","YQG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-09-01 00:00","2018","09","01","00:00"
"2018-09-01 01:00","2018","09","01","01:00"
"2018-09-01 02:00","2018","09","01","02:00"
"2018-09-01 03:00","2018","09","01","03:00"
"2018-09-01 04:00","2018","09","01","04:00"
"2018-09-01 05:00","2018","09","01","05:00"
"2018-09-01 06:00","2018","09","01","06:00"
"2018-09-01 07:00","2018","09","01","07:00","22.7","","21.7","","94","","18","","14","","19.3","","99.69","","32","","","","Mostly Cloudy"
"2018-09-01 08:00","2018","09","01","08:00","24.0","","21.8","","87","","19","","16","","19.3","","99.70","","33","","","","NA"
"2018-09-01 09:00","2018","09","01","09:00","25.6","","21.2","","76","","20","","16","","19.3","","99.76","","34","","","","NA"
"2018-09-01 10:00","2018","09","01","10:00","26.9","","21.3","","71","","20","","21","","24.1","","99.74","","36","","","","Mostly Cloudy"
"2018-09-01 11:00","2018","09","01","11:00","27.1","","21.6","","72","","21","","19","","24.1","","99.77","","36","","","","NA"
"2018-09-01 12:00","2018","09","01","12:00","26.4","","22.0","","76","","17","","15","","24.1","","99.70","","36","","","","NA"
"2018-09-01 13:00","2018","09","01","13:00","28.5","","22.5","","69","","18","","17","","24.1","","99.65","","38","","","","Mostly Cloudy"
"2018-09-01 14:00","2018","09","01","14:00","29.4","","22.2","","65","","18","","23","","24.1","","99.57","","39","","","","NA"
"2018-09-01 15:00","2018","09","01","15:00","28.0","","21.9","","69","","19","","22","","19.3","","99.49","","37","","","","NA"
"2018-09-01 16:00","2018","09","01","16:00","27.3","","22.1","","73","","21","","16","","9.7","","99.51","","37","","","","Thunderstorms"
"2018-09-01 17:00","2018","09","01","17:00","22.0","","20.9","","94","","16","","11","","19.3","","99.48","","30","","","","NA"
"2018-09-01 18:00","2018","09","01","18:00","23.0","","22.0","","94","","16","","9","","19.3","","99.54","","32","","","","NA"
"2018-09-01 19:00","2018","09","01","19:00","22.4","","21.8","","96","","15","","10","","19.3","","99.50","","32","","","","Mostly Cloudy"
"2018-09-01 20:00","2018","09","01","20:00","22.3","","21.7","","96","","17","","12","","19.3","","99.49","","31","","","","NA"
"2018-09-01 21:00","2018","09","01","21:00","23.5","","22.0","","91","","21","","16","","19.3","","99.52","","33","","","","NA"
"2018-09-01 22:00","2018","09","01","22:00","23.7","","22.0","","90","","22","","18","","19.3","","99.59","","33","","","","Mostly Cloudy"
"2018-09-01 23:00","2018","09","01","23:00"
"2018-09-02 00:00","2018","09","02","00:00"
"2018-09-02 01:00","2018","09","02","01:00"
"2018-09-02 02:00","2018","09","02","02:00"
"2018-09-02 03:00","2018","09","02","03:00"
"2018-09-02 04:00","2018","09","02","04:00"
"2018-09-02 05:00","2018","09","02","05:00"
"2018-09-02 06:00","2018","09","02","06:00","22.0","","21.2","","95","","27","","15","","19.3","","99.74","","31","","","","NA"
"2018-09-02 07:00","2018","09","02","07:00","22.4","","21.3","","93","","23","","15","","24.1","","99.80","","31","","","","Mostly Cloudy"
"2018-09-02 08:00","2018","09","02","08:00","23.8","","22.0","","90","","23","","12","","24.1","","99.85","","33","","","","NA"
"2018-09-02 09:00","2018","09","02","09:00","25.2","","22.4","","84","","21","","10","","24.1","","99.81","","35","","","","NA"
"2018-09-02 10:00","2018","09","02","10:00","26.5","","22.9","","80","","21","","15","","24.1","","99.82","","37","","","","Mainly Clear"
"2018-09-02 11:00","2018","09","02","11:00","27.6","","23.5","","78","","20","","18","","24.1","","99.78","","38","","","","NA"
"2018-09-02 12:00","2018","09","02","12:00","27.9","","23.9","","79","","22","","17","","24.1","","99.74","","39","","","","NA"
"2018-09-02 13:00","2018","09","02","13:00","29.0","","23.8","","73","","20","","23","","24.1","","99.71","","40","","","","Mainly Clear"
"2018-09-02 14:00","2018","09","02","14:00","30.0","","22.9","","65","","22","","27","","24.1","","99.68","","40","","","","NA"
"2018-09-02 15:00","2018","09","02","15:00","30.3","","23.4","","66","","23","","25","","19.3","","99.65","","41","","","","NA"
