"Station Name","WINDSOR A"
"Province","ONTARIO"
"Latitude","42.28"
"Longitude","-82.96"
"Elevation","189.60"
"Climate Identifier","6139527"
"WMO Identifier",""
"TC Identifier","YQG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-01-01 00:00","2018","01","01","00:00","-15.3","","-19.8","","68","","28","","8","","24.1","","100.92","","","","-21","","NA"
"2018-01-01 01:00","2018","01","01","01:00","-20.1","","-23.5","","75","","36","","2","","24.1","","100.89","","","","-22","","Mainly Clear"
"2018-01-01 02:00","2018","01","01","02:00","-18.0","","-20.7","","79","","22","","8","","24.1","","100.89","","","","-24","","NA"
"2018-01-01 03:00","2018","01","01","03:00","-16.7","","-19.8","","78","","25","","9","","24.1","","100.91","","","","-23","","NA"
"2018-01-01 04:00","2018","01","01","04:00","-15.9","","-19.6","","74","","26","","12","","24.1","","100.90","","","","-23","","Cloudy"
"2018-01-01 05:00","2018","01","01","05:00","-14.9","","-18.7","","73","","25","","12","","24.1","","100.86","","","","-22","","NA"
"2018-01-01 06:00","2018","01","01","06:00","-15.3","","-18.6","","76","","25","","11","","24.1","","100.85","","","","-22","","NA"
"2018-01-01 07:00","2018","01","01","07:00","-13.9","","-17.7","","73","","27","","14","","24.1","","100.89","","","","-21","","Mostly Cloudy"
"2018-01-01 08:00","2018","01","01","08:00","-13.6","","-18.0","","70","","28","","18","","19.3","","100.91","","","","-22","","NA"
"2018-01-01 09:00","2018","01","01","09:00","-13.5","","-17.8","","70","","28","","21","","24.1","","100.95","","","","-22","","NA"
"2018-01-01 10:00","2018","01","01","10:00","-13.3","","-19.6","","60","","29","","35","","24.1","","100.98","","","","-25","","Mostly Cloudy"
"2018-01-01 11:00","2018","01","01","11:00","-12.6","","-19.0","","59","","29","","21","","24.1","","101.01","","","","-21","","NA"
"2018-01-01 12:00","2018","01","01","12:00","-12.0","","-19.1","","56","","29","","34","","24.1","","100.95","","","","-23","","NA"
"2018-01-01 13:00","2018","01","01","13:00","-11.2","","-18.8","","54","","29","","30","","24.1","","100.90","","","","-21","","Mainly Clear"
"2018-01-01 14:00","2018","01","01","14:00","-10.6","","-18.3","","54","","28","","28","","24.1","","100.90","","","","-20","","NA"
"2018-01-01 15:00","2018","01","01","15:00","-10.6","","-18.3","","54","","28","","27","","24.1","","100.92","","","","-20","","NA"
"2018-01-01 16:00","2018","01","01","16:00","-10.7","","-18.8","","52","","29","","21","","24.1","","100.96","","","","-19","","Mostly Cloudy"
"2018-01-01 17:00","2018","01","01","17:00","-10.8","","-18.8","","52","","28","","22","","24.1","","101.02","","","","-19","","NA"
"2018-01-01 18:00","2018","01","01","18:00","-11.4","","-18.5","","56","","28","","17","","24.1","","101.08","","","","-19","","NA"
"2018-01-01 19:00","2018","01","01","19:00","-11.7","","-18.5","","58","","29","","19","","24.1","","101.12","","","","-20","","Mostly Cloudy"
"2018-01-01 20:00","2018","01","01","20:00","-12.0","","-18.5","","59","","28","","20","","24.1","","101.15","","","","-20","","Snow"
