"Station Name","WINDSOR A"
"Province","ONTARIO"
"Latitude","42.28"
"Longitude","-82.96"
"Elevation","189.60"
"Climate Identifier","6139525"
"WMO Identifier","71538"
"TC Identifier","YQG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1998-11-01 00:00","1998","11","01","00:00","10.2","","7.7","","84","","2","","7","","24.1","","99.80","","","","","","Cloudy"
"1998-11-01 01:00","1998","11","01","01:00","10.6","","7.6","","82","","35","","6","","24.1","","99.83","","","","","","Cloudy"
"1998-11-01 02:00","1998","11","01","02:00","10.6","","7.2","","79","","2","","4","","24.1","","99.83","","","","","","Cloudy"
"1998-11-01 03:00","1998","11","01","03:00","10.7","","6.2","","74","","2","","7","","24.1","","99.80","","","","","","Cloudy"
"1998-11-01 04:00","1998","11","01","04:00","10.6","","5.6","","71","","2","","9","","24.1","","99.80","","","","","","Cloudy"
"1998-11-01 05:00","1998","11","01","05:00","10.6","","6.8","","77","","2","","15","","24.1","","99.83","","","","","","Cloudy"
"1998-11-01 06:00","1998","11","01","06:00","10.6","","7.2","","79","","1","","17","","24.1","","99.90","","","","","","Cloudy"
"1998-11-01 07:00","1998","11","01","07:00","10.5","","7.5","","82","","1","","19","","24.1","","99.90","","","","","","Cloudy"
"1998-11-01 08:00","1998","11","01","08:00","10.5","","7.6","","82","","36","","20","","24.1","","99.93","","","","","","Cloudy"
"1998-11-01 09:00","1998","11","01","09:00","10.6","","7.5","","81","","35","","17","","24.1","","99.96","","","","","","Cloudy"
"1998-11-01 10:00","1998","11","01","10:00","10.9","","6.9","","76","","2","","15","","24.1","","99.93","","","","","","Cloudy"
"1998-11-01 11:00","1998","11","01","11:00","11.6","","6.3","","70","","1","","11","","24.1","","99.93","","","","","","Cloudy"
"1998-11-01 12:00","1998","11","01","12:00","12.0","","6.0","","67","","35","","20","","24.1","","99.93","","","","","","Cloudy"
"1998-11-01 13:00","1998","11","01","13:00","12.4","","6.0","","65","","4","","15","","24.1","","99.90","","","","","","Cloudy"
"1998-11-01 14:00","1998","11","01","14:00","12.7","","5.2","","60","","5","","13","","24.1","","99.83","","","","","","Cloudy"
"1998-11-01 15:00","1998","11","01","15:00","12.4","","5.4","","62","","5","","22","","24.1","","99.83","","","","","","Cloudy"
"1998-11-01 16:00","1998","11","01","16:00","11.6","","5.9","","68","","6","","24","","24.1","","99.83","","","","","","Cloudy"
"1998-11-01 17:00","1998","11","01","17:00","11.3","","5.4","","67","","5","","22","","24.1","","99.86","","","","","","Cloudy"
"1998-11-01 18:00","1998","11","01","18:00","10.6","","5.4","","70","","3","","11","","24.1","","99.93","","","","","","Cloudy"
"1998-11-01 19:00","1998","11","01","19:00","10.2","","4.5","","68","","4","","19","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-01 20:00","1998","11","01","20:00","9.4","","3.8","","68","","2","","22","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-01 21:00","1998","11","01","21:00","8.7","","3.6","","70","","2","","24","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-01 22:00","1998","11","01","22:00","8.0","","3.5","","73","","1","","22","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-01 23:00","1998","11","01","23:00","7.8","","3.6","","75","","1","","19","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-02 00:00","1998","11","02","00:00","7.9","","3.7","","75","","2","","20","","24.1","","99.93","","","","","","Cloudy"
"1998-11-02 01:00","1998","11","02","01:00","8.0","","3.8","","75","","2","","20","","24.1","","99.90","","","","","","Mostly Cloudy"
"1998-11-02 02:00","1998","11","02","02:00","7.8","","3.3","","73","","36","","26","","24.1","","99.90","","","","","","Mostly Cloudy"
"1998-11-02 03:00","1998","11","02","03:00","7.7","","3.0","","72","","1","","20","","24.1","","99.86","","","","","","Mostly Cloudy"
"1998-11-02 04:00","1998","11","02","04:00","7.2","","3.3","","76","","12","","6","","24.1","","99.86","","","","","","Mostly Cloudy"
"1998-11-02 05:00","1998","11","02","05:00","6.6","","2.8","","77","","16","","4","","24.1","","99.90","","","","","","Mostly Cloudy"
"1998-11-02 06:00","1998","11","02","06:00","6.6","","2.4","","75","","9","","15","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-02 07:00","1998","11","02","07:00","6.6","","2.2","","73","","9","","11","","24.1","","99.93","","","","","","Mostly Cloudy"
"1998-11-02 08:00","1998","11","02","08:00","5.9","","1.8","","75","","12","","7","","19.3","","99.96","","","","","","Mostly Cloudy"
"1998-11-02 09:00","1998","11","02","09:00","6.6","","2.1","","73","","7","","22","","24.1","","99.99","","","","","","Mostly Cloudy"
"1998-11-02 10:00","1998","11","02","10:00","7.2","","1.8","","69","","7","","24","","24.1","","99.96","","","","","","Mostly Cloudy"
"1998-11-02 11:00","1998","11","02","11:00","7.4","","2.0","","69","","10","","13","","24.1","","99.96","","","","","","Mostly Cloudy"
"1998-11-02 12:00","1998","11","02","12:00","8.9","","2.6","","65","","8","","17","","24.1","","99.90","","","","","","Mostly Cloudy"
"1998-11-02 13:00","1998","11","02","13:00","9.8","","1.7","","57","","7","","24","","24.1","","99.80","","","","","","Mostly Cloudy"
"1998-11-02 14:00","1998","11","02","14:00","9.4","","2.0","","60","","5","","24","","24.1","","99.73","","","","","","Mostly Cloudy"
"1998-11-02 15:00","1998","11","02","15:00","9.3","","2.7","","63","","7","","24","","24.1","","99.70","","","","","","Mostly Cloudy"
"1998-11-02 16:00","1998","11","02","16:00","8.8","","3.2","","68","","7","","26","","25.0","","99.73","","","","","","Mostly Cloudy"
"1998-11-02 17:00","1998","11","02","17:00","8.5","","0.3","","56","","6","","28","","25.0","","99.73","","","","","","Mostly Cloudy"
"1998-11-02 18:00","1998","11","02","18:00","7.4","","-0.6","","57","","4","","28","","25.0","","99.73","","","","","","Mostly Cloudy"
"1998-11-02 19:00","1998","11","02","19:00","6.5","","-1.3","","57","","3","","26","","25.0","","99.80","","","","","","Mostly Cloudy"
"1998-11-02 20:00","1998","11","02","20:00","4.5","","-2.7","","59","","2","","26","","25.0","","99.80","","","","","","Mainly Clear"
"1998-11-02 21:00","1998","11","02","21:00","4.2","","-2.5","","62","","2","","28","","25.0","","99.80","","","","","","Mainly Clear"
"1998-11-02 22:00","1998","11","02","22:00","4.1","","-2.2","","63","","1","","24","","25.0","","99.83","","","","","","Mostly Cloudy"
"1998-11-02 23:00","1998","11","02","23:00","4.3","","-1.8","","64","","2","","22","","25.0","","99.80","","","","","","Mostly Cloudy"
"1998-11-03 00:00","1998","11","03","00:00","4.4","","-1.2","","67","","7","","26","","24.1","","99.76","","","","","","Mostly Cloudy"
"1998-11-03 01:00","1998","11","03","01:00","4.5","","-2.7","","59","","6","","26","","24.1","","99.80","","","","","","Mostly Cloudy"
