"Station Name","ST. CATHARINES / NIAGARA DISTRICT A"
"Province","ONTARIO"
"Latitude","43.19"
"Longitude","-79.17"
"Elevation","97.80"
"Climate Identifier","6137286"
"WMO Identifier",""
"TC Identifier","YSN"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 00:00","2017","05","01","00:00"
"2017-05-01 01:00","2017","05","01","01:00"
"2017-05-01 02:00","2017","05","01","02:00"
"2017-05-01 03:00","2017","05","01","03:00"
"2017-05-01 04:00","2017","05","01","04:00"
"2017-05-01 05:00","2017","05","01","05:00"
"2017-05-01 06:00","2017","05","01","06:00","6.4","","6.1","","98","","8","","4","","2.4","","99.53","","","","","","Fog"
"2017-05-01 07:00","2017","05","01","07:00","7.0","","6.7","","98","","35","","4","","4.8","","99.52","","","","","","Fog"
"2017-05-01 08:00","2017","05","01","08:00","8.0","","7.4","","96","","36","","3","","24.1","","99.51","","","","","","NA"
"2017-05-01 09:00","2017","05","01","09:00","8.7","","7.8","","94","","30","","7","","8.1","","99.48","","","","","","Rain,Fog"
"2017-05-01 10:00","2017","05","01","10:00","8.9","","8.2","","95","","12","","4","","4.8","","99.40","","","","","","Rain,Fog"
"2017-05-01 11:00","2017","05","01","11:00","10.1","","9.7","","97","","9","","10","","8.1","","99.28","","","","","","Rain,Fog"
"2017-05-01 12:00","2017","05","01","12:00","13.2","","12.7","","97","","36","","3","","4.8","","99.12","","","","","","Rain,Fog"
"2017-05-01 13:00","2017","05","01","13:00","17.5","","16.9","","96","","35","","4","","24.1","","98.89","","","","","","Cloudy"
"2017-05-01 14:00","2017","05","01","14:00","11.1","","10.7","","97","","29","","22","","2.4","","99.01","","","","","","Moderate Rain,Fog"
"2017-05-01 15:00","2017","05","01","15:00","15.8","","15.0","","95","","19","","20","","8.1","","98.90","","","","","","Thunderstorms,Rain Showers,Fog"
"2017-05-01 16:00","2017","05","01","16:00","15.7","","14.1","","90","","16","","32","","12.9","","98.64","","","","","","Thunderstorms,Rain Showers"
"2017-05-01 17:00","2017","05","01","17:00","15.6","","13.6","","88","","16","","18","","24.1","","98.55","","","","","","NA"
"2017-05-01 18:00","2017","05","01","18:00","16.3","","13.4","","83","","20","","28","","24.1","","98.63","","","","","","NA"
"2017-05-01 19:00","2017","05","01","19:00","15.6","","13.5","","87","","20","","18","","24.1","","98.63","","","","","","Mostly Cloudy"
"2017-05-01 20:00","2017","05","01","20:00","15.0","","13.2","","89","","21","","15","","24.1","","98.66","","","","","","NA"
"2017-05-01 21:00","2017","05","01","21:00"
"2017-05-01 22:00","2017","05","01","22:00"
"2017-05-01 23:00","2017","05","01","23:00"
"2017-05-02 00:00","2017","05","02","00:00"
"2017-05-02 01:00","2017","05","02","01:00"
"2017-05-02 02:00","2017","05","02","02:00"
"2017-05-02 03:00","2017","05","02","03:00"
"2017-05-02 04:00","2017","05","02","04:00"
"2017-05-02 05:00","2017","05","02","05:00"
"2017-05-02 06:00","2017","05","02","06:00","10.5","","5.9","","73","","23","","27","","24.1","","98.92","","","","","","NA"
"2017-05-02 07:00","2017","05","02","07:00","11.1","","6.1","","71","","22","","22","","24.1","","98.87","","","","","","Cloudy"
"2017-05-02 08:00","2017","05","02","08:00","11.2","","6.4","","72","","22","","28","","19.3","","98.86","","","","","","Rain"
"2017-05-02 09:00","2017","05","02","09:00","10.9","","7.2","","78","","24","","23","","12.9","","98.84","","","","","","Rain"
"2017-05-02 10:00","2017","05","02","10:00","9.5","","7.6","","88","","23","","33","","16.1","","98.86","","","","","","Rain"
"2017-05-02 11:00","2017","05","02","11:00","9.8","","6.9","","82","","22","","34","","24.1","","98.83","","","","","","NA"
"2017-05-02 12:00","2017","05","02","12:00","10.3","","5.5","","72","","23","","42","","24.1","","98.84","","","","","","Rain"
"2017-05-02 13:00","2017","05","02","13:00","10.0","","5.2","","72","","22","","37","","24.1","","98.88","","","","","","Rain"
"2017-05-02 14:00","2017","05","02","14:00","10.4","","4.6","","67","","23","","46","","24.1","","98.94","","","","","","NA"
