"Station Name","ST. CATHARINES / NIAGARA DISTRICT A"
"Province","ONTARIO"
"Latitude","43.19"
"Longitude","-79.17"
"Elevation","97.80"
"Climate Identifier","6137286"
"2015-06-02 15:00","2015","06","02","15:00","18.8","","8.3","","50","","6","","16","","24.1","","100.99","","","","","","NA"
"2015-06-02 16:00","2015","06","02","16:00","19.4","","7.6","","46","","7","","22","","24.1","","100.94","","","","","","Mainly Clear"
"2015-06-02 17:00","2015","06","02","17:00","19.5","","7.1","","44","","6","","13","","24.1","","100.91","","","","","","NA"
"2015-06-02 18:00","2015","06","02","18:00","18.5","","9.1","","54","","3","","13","","24.1","","100.90","","","","","","NA"
"2015-06-02 19:00","2015","06","02","19:00","16.5","","9.7","","64","","4","","9","","24.1","","100.93","","","","","","Mainly Clear"
"2015-06-02 20:00","2015","06","02","20:00","13.4","","9.1","","75","","6","","3","","24.1","","100.98","","","","","","NA"
"2015-06-02 21:00","2015","06","02","21:00"
"2015-06-02 22:00","2015","06","02","22:00"
"2015-06-02 23:00","2015","06","02","23:00"
"2015-06-03 00:00","2015","06","03","00:00"
"2015-06-03 01:00","2015","06","03","01:00"
"2015-06-03 02:00","2015","06","03","02:00"
"2015-06-03 03:00","2015","06","03","03:00"
"2015-06-03 04:00","2015","06","03","04:00"
"2015-06-03 05:00","2015","06","03","05:00"
"2015-06-03 06:00","2015","06","03","06:00","9.4","","8.2","","92","","5","","5","","24.1","","101.17","","","","","","NA"
"2015-06-03 07:00","2015","06","03","07:00","12.6","","8.9","","78","","10","","8","","24.1","","101.18","","","","","","Clear"
"2015-06-03 08:00","2015","06","03","08:00","15.0","","8.5","","65","","9","","14","","24.1","","101.16","","","","","","NA"
"2015-06-03 09:00","2015","06","03","09:00","16.9","","9.4","","61","","5","","13","","24.1","","101.16","","","","","","NA"
"2015-06-03 10:00","2015","06","03","10:00","15.9","","10.5","","70","","3","","21","","24.1","","101.11","","","","","","Mainly Clear"
"2015-06-03 11:00","2015","06","03","11:00","15.4","","9.6","","68","","5","","17","","24.1","","101.11","","","","","","NA"
"2015-06-03 12:00","2015","06","03","12:00","15.9","","9.8","","67","","4","","27","","24.1","","101.06","","","","","","NA"
"2015-06-03 13:00","2015","06","03","13:00","17.2","","9.7","","61","","6","","22","","24.1","","100.97","","","","","","Mainly Clear"
"2015-06-03 14:00","2015","06","03","14:00","17.8","","9.8","","59","","4","","21","","24.1","","100.89","","","","","","NA"
"2015-06-03 15:00","2015","06","03","15:00","17.5","","10.0","","61","","5","","22","","24.1","","100.85","","","","","","NA"
"2015-06-03 16:00","2015","06","03","16:00","18.5","","10.7","","60","","2","","15","","24.1","","100.82","","","","","","Mainly Clear"
"2015-06-03 17:00","2015","06","03","17:00","19.3","","12.2","","63","","2","","13","","24.1","","100.75","","","","","","NA"
"2015-06-03 18:00","2015","06","03","18:00","17.9","","11.3","","65","","1","","12","","24.1","","100.72","","","","","","NA"
"2015-06-03 19:00","2015","06","03","19:00","16.0","","10.6","","70","","3","","11","","24.1","","100.75","","","","","","Mainly Clear"
"2015-06-03 20:00","2015","06","03","20:00","13.8","","10.3","","79","","34","","4","","24.1","","100.75","","","","","","NA"
"2015-06-03 21:00","2015","06","03","21:00"
"2015-06-03 22:00","2015","06","03","22:00"
"2015-06-03 23:00","2015","06","03","23:00"
"2015-06-04 00:00","2015","06","04","00:00"
"2015-06-04 01:00","2015","06","04","01:00"
"2015-06-04 02:00","2015","06","04","02:00"
"2015-06-04 03:00","2015","06","04","03:00"
"2015-06-04 04:00","2015","06","04","04:00"
"2015-06-04 05:00","2015","06","04","05:00"
"2015-06-04 06:00","2015","06","04","06:00","10.3","","9.1","","92","","0","","1","","19.3","","100.83","","","","","","NA"
"2015-06-04 07:00","2015","06","04","07:00","13.5","","11.1","","85","","32","","4","","19.3","","100.91","","","","","","Mostly Cloudy"
"2015-06-04 08:00","2015","06","04","08:00","15.7","","12.1","","79","","36","","1","","19.3","","100.94","","","","","","NA"
"2015-06-04 09:00","2015","06","04","09:00","15.9","","12.7","","81","","36","","7","","19.3","","100.94","","","","","","NA"
"2015-06-04 10:00","2015","06","04","10:00","16.6","","13.0","","79","","36","","8","","19.3","","100.94","","","","","","Cloudy"
"2015-06-04 11:00","2015","06","04","11:00","20.1","","15.8","","76","","11","","3","","19.3","","100.89","","25","","","","NA"
"2015-06-04 12:00","2015","06","04","12:00","21.1","","15.1","","68","","17","","5","","24.1","","100.83","","25","","","","NA"
"2015-06-04 13:00","2015","06","04","13:00","22.9","","15.6","","63","","18","","13","","24.1","","100.75","","27","","","","Mostly Cloudy"
"2015-06-04 14:00","2015","06","04","14:00","21.3","","15.7","","70","","2","","10","","24.1","","100.68","","26","","","","NA"
"2015-06-04 15:00","2015","06","04","15:00","21.9","","15.4","","66","","3","","16","","24.1","","100.63","","26","","","","NA"
"2015-06-04 16:00","2015","06","04","16:00","21.4","","15.6","","69","","2","","17","","24.1","","100.63","","26","","","","Mainly Clear"
"2015-06-04 17:00","2015","06","04","17:00","20.8","","15.4","","71","","4","","14","","24.1","","100.62","","25","","","","NA"
"2015-06-04 18:00","2015","06","04","18:00","20.7","","14.9","","69","","4","","8","","24.1","","100.61","","25","","","","NA"
"2015-06-04 19:00","2015","06","04","19:00","18.8","","14.7","","77","","6","","8","","24.1","","100.58","","","","","","Mostly Cloudy"
"2015-06-04 20:00","2015","06","04","20:00","18.4","","14.7","","79","","9","","4","","24.1","","100.56","","","","","","NA"
"2015-06-04 21:00","2015","06","04","21:00"
"2015-06-04 22:00","2015","06","04","22:00"
"2015-06-04 23:00","2015","06","04","23:00"
"2015-06-05 00:00","2015","06","05","00:00"
"2015-06-05 01:00","2015","06","05","01:00"
"2015-06-05 02:00","2015","06","05","02:00"
"2015-06-05 03:00","2015","06","05","03:00"
"2015-06-05 04:00","2015","06","05","04:00"
"2015-06-05 05:00","2015","06","05","05:00"
"2015-06-05 06:00","2015","06","05","06:00","18.0","","15.5","","85","","24","","6","","24.1","","100.44","","","","","","NA"
"2015-06-05 07:00","2015","06","05","07:00","18.6","","15.5","","82","","20","","14","","24.1","","100.47","","","","","","Cloudy"
"2015-06-05 08:00","2015","06","05","08:00","21.6","","16.4","","72","","20","","18","","24.1","","100.42","","26","","","","NA"
"2015-06-05 09:00","2015","06","05","09:00","22.5","","16.9","","70","","22","","19","","24.1","","100.41","","28","","","","NA"
"2015-06-05 10:00","2015","06","05","10:00","23.4","","17.5","","69","","21","","17","","24.1","","100.38","","29","","","","Cloudy"
"2015-06-05 11:00","2015","06","05","11:00","25.3","","18.4","","65","","21","","5","","24.1","","100.32","","32","","","","NA"
"2015-06-05 12:00","2015","06","05","12:00","25.5","","17.8","","62","","26","","4","","24.1","","100.28","","31","","","","NA"
"2015-06-05 13:00","2015","06","05","13:00","26.2","","18.7","","63","","27","","10","","24.1","","100.23","","33","","","","Cloudy"
"2015-06-05 14:00","2015","06","05","14:00","26.8","","18.5","","60","","21","","10","","24.1","","100.14","","33","","","","NA"
"2015-06-05 15:00","2015","06","05","15:00","26.1","","17.9","","60","","22","","21","","24.1","","100.09","","32","","","","NA"
"2015-06-05 16:00","2015","06","05","16:00","18.8","","16.1","","84","","31","","24","","19.3","","100.15","","","","","","Cloudy"
"2015-06-05 17:00","2015","06","05","17:00","16.5","","15.7","","95","","33","","6","","16.1","","100.20","","","","","","NA"
"2015-06-05 18:00","2015","06","05","18:00","17.3","","16.5","","95","","32","","7","","16.1","","100.19","","","","","","NA"
"2015-06-05 19:00","2015","06","05","19:00","17.9","","17.1","","95","","34","","5","","16.1","","100.21","","","","","","Cloudy"
"2015-06-05 20:00","2015","06","05","20:00","17.2","","16.2","","94","","35","","15","","19.3","","100.31","","","","","","NA"
"2015-06-05 21:00","2015","06","05","21:00"
"2015-06-05 22:00","2015","06","05","22:00"
"2015-06-05 23:00","2015","06","05","23:00"
"2015-06-06 00:00","2015","06","06","00:00"
"2015-06-06 01:00","2015","06","06","01:00"
"2015-06-06 02:00","2015","06","06","02:00"
"2015-06-06 03:00","2015","06","06","03:00"
"2015-06-06 04:00","2015","06","06","04:00"
"2015-06-06 05:00","2015","06","06","05:00"
"2015-06-06 06:00","2015","06","06","06:00","12.4","","9.4","","82","","3","","11","","24.1","","100.88","","","","","","NA"
"2015-06-06 07:00","2015","06","06","07:00","12.9","","8.6","","75","","3","","17","","24.1","","100.99","","","","","","Mostly Cloudy"
"2015-06-06 08:00","2015","06","06","08:00","12.7","","7.4","","70","","4","","20","","24.1","","101.07","","","","","","NA"
"2015-06-06 09:00","2015","06","06","09:00","13.1","","7.6","","69","","4","","20","","24.1","","101.09","","","","","","NA"
"2015-06-06 10:00","2015","06","06","10:00","13.4","","7.5","","67","","4","","20","","24.1","","101.10","","","","","","Mainly Clear"
"2015-06-06 11:00","2015","06","06","11:00","13.7","","7.5","","66","","3","","18","","24.1","","101.12","","","","","","NA"
"2015-06-06 12:00","2015","06","06","12:00","14.3","","5.5","","55","","5","","25","","24.1","","101.07","","","","","","NA"
"2015-06-06 13:00","2015","06","06","13:00","15.7","","5.7","","51","","3","","22","","24.1","","101.06","","","","","","Mainly Clear"
"2015-06-06 14:00","2015","06","06","14:00","17.0","","4.4","","43","","7","","23","","24.1","","101.05","","","","","","NA"
"2015-06-06 15:00","2015","06","06","15:00","17.6","","5.0","","43","","7","","23","","24.1","","100.91","","","","","","NA"
"2015-06-06 16:00","2015","06","06","16:00","18.2","","5.5","","43","","4","","17","","24.1","","100.91","","","","","","Mainly Clear"
"2015-06-06 17:00","2015","06","06","17:00","17.6","","4.0","","40","","3","","21","","24.1","","100.90","","","","","","NA"
"2015-06-06 18:00","2015","06","06","18:00","17.5","","3.1","","38","","5","","18","","24.1","","100.84","","","","","","NA"
"2015-06-06 19:00","2015","06","06","19:00","16.0","","3.2","","42","","8","","13","","24.1","","100.87","","","","","","Mostly Cloudy"
"2015-06-06 20:00","2015","06","06","20:00","14.1","","3.3","","48","","12","","7","","24.1","","100.87","","","","","","NA"
"2015-06-06 21:00","2015","06","06","21:00"
"2015-06-06 22:00","2015","06","06","22:00"
"2015-06-06 23:00","2015","06","06","23:00"
"2015-06-07 00:00","2015","06","07","00:00"
"2015-06-07 01:00","2015","06","07","01:00"
"2015-06-07 02:00","2015","06","07","02:00"
"2015-06-07 03:00","2015","06","07","03:00"
"2015-06-07 04:00","2015","06","07","04:00"
"2015-06-07 05:00","2015","06","07","05:00"
"2015-06-07 06:00","2015","06","07","06:00","10.2","","5.4","","72","","11","","7","","24.1","","100.62","","","","","","NA"
"2015-06-07 07:00","2015","06","07","07:00","14.1","","6.0","","58","","19","","12","","24.1","","100.58","","","","","","Mainly Clear"
"2015-06-07 08:00","2015","06","07","08:00","16.6","","7.4","","54","","19","","8","","24.1","","100.55","","","","","","NA"
"2015-06-07 09:00","2015","06","07","09:00","19.3","","8.7","","50","","19","","12","","24.1","","100.48","","","","","","NA"
"2015-06-07 10:00","2015","06","07","10:00","22.0","","11.0","","49","","22","","15","","24.1","","100.37","","","","","","Mostly Cloudy"
"2015-06-07 11:00","2015","06","07","11:00","22.0","","13.0","","56","","2","","10","","24.1","","100.28","","25","","","","NA"
"2015-06-07 12:00","2015","06","07","12:00","25.3","","12.7","","45","","19","","22","","24.1","","100.18","","28","","","","NA"
"2015-06-07 13:00","2015","06","07","13:00","23.2","","15.1","","60","","31","","5","","24.1","","100.14","","27","","","","Mostly Cloudy"
"2015-06-07 14:00","2015","06","07","14:00","25.9","","14.6","","49","","21","","24","","24.1","","100.04","","30","","","","NA"
"2015-06-07 15:00","2015","06","07","15:00","26.0","","15.0","","50","","20","","26","","24.1","","99.94","","30","","","","NA"
"2015-06-07 16:00","2015","06","07","16:00","26.0","","15.3","","51","","18","","17","","24.1","","99.81","","30","","","","Mostly Cloudy"
"2015-06-07 17:00","2015","06","07","17:00","25.5","","15.4","","53","","22","","16","","24.1","","99.74","","30","","","","NA"
"2015-06-07 18:00","2015","06","07","18:00","24.9","","14.8","","53","","22","","19","","24.1","","99.66","","29","","","","NA"
"2015-06-07 19:00","2015","06","07","19:00","24.0","","15.1","","57","","21","","18","","24.1","","99.60","","28","","","","Cloudy"
"2015-06-07 20:00","2015","06","07","20:00","23.4","","14.8","","58","","20","","18","","19.3","","99.49","","27","","","","NA"
"2015-06-07 21:00","2015","06","07","21:00"
"2015-06-07 22:00","2015","06","07","22:00"
"2015-06-07 23:00","2015","06","07","23:00"
"2015-06-08 00:00","2015","06","08","00:00"
"2015-06-08 01:00","2015","06","08","01:00"
"2015-06-08 02:00","2015","06","08","02:00"
"2015-06-08 03:00","2015","06","08","03:00"
"2015-06-08 04:00","2015","06","08","04:00"
"2015-06-08 05:00","2015","06","08","05:00"
"2015-06-08 06:00","2015","06","08","06:00","21.0","","17.5","","80","","23","","34","","19.3","","99.23","","27","","","","NA"
"2015-06-08 07:00","2015","06","08","07:00","21.5","","17.4","","77","","23","","32","","19.3","","99.25","","27","","","","Cloudy"
"2015-06-08 08:00","2015","06","08","08:00","22.0","","17.2","","74","","22","","32","","24.1","","99.22","","27","","","","NA"
"2015-06-08 09:00","2015","06","08","09:00","21.7","","16.9","","74","","23","","26","","24.1","","99.24","","27","","","","NA"
"2015-06-08 10:00","2015","06","08","10:00","20.4","","17.7","","84","","23","","26","","19.3","","99.23","","26","","","","Rain Showers"
"2015-06-08 11:00","2015","06","08","11:00","19.5","","18.7","","95","","25","","19","","4.0","","99.30","","","","","","Rain Showers,Fog"
"2015-06-08 12:00","2015","06","08","12:00","18.9","","16.2","","84","","22","","20","","24.1","","99.34","","","","","","NA"
"2015-06-08 13:00","2015","06","08","13:00","20.3","","17.7","","85","","21","","22","","24.1","","99.34","","26","","","","Cloudy"
"2015-06-08 14:00","2015","06","08","14:00","21.5","","17.0","","75","","23","","25","","24.1","","99.33","","27","","","","NA"
"2015-06-08 15:00","2015","06","08","15:00","21.6","","16.8","","74","","22","","23","","24.1","","99.26","","27","","","","NA"
"2015-06-08 16:00","2015","06","08","16:00","22.3","","18.4","","78","","23","","19","","24.1","","99.26","","29","","","","Cloudy"
"2015-06-08 17:00","2015","06","08","17:00","21.8","","18.3","","80","","24","","20","","24.1","","99.22","","28","","","","NA"
"2015-06-08 18:00","2015","06","08","18:00","20.4","","17.7","","84","","17","","17","","24.1","","99.24","","26","","","","NA"
"2015-06-08 19:00","2015","06","08","19:00","18.1","","16.6","","91","","19","","17","","24.1","","99.26","","","","","","Cloudy"
"2015-06-08 20:00","2015","06","08","20:00","17.1","","16.5","","96","","19","","16","","12.9","","99.20","","","","","","NA"
"2015-06-08 21:00","2015","06","08","21:00"
"2015-06-08 22:00","2015","06","08","22:00"
"2015-06-08 23:00","2015","06","08","23:00"
"2015-06-09 00:00","2015","06","09","00:00"
"2015-06-09 01:00","2015","06","09","01:00"
"2015-06-09 02:00","2015","06","09","02:00"
"2015-06-09 03:00","2015","06","09","03:00"
"2015-06-09 04:00","2015","06","09","04:00"
"2015-06-09 05:00","2015","06","09","05:00"
"2015-06-09 06:00","2015","06","09","06:00","17.1","","16.5","","96","","27","","11","","8.1","","99.16","","","","","","Rain Showers,Fog"
"2015-06-09 07:00","2015","06","09","07:00","17.2","","16.7","","97","","25","","8","","6.4","","99.22","","","","","","Rain Showers,Fog"
"2015-06-09 08:00","2015","06","09","08:00","17.4","","16.9","","97","","26","","8","","4.8","","99.26","","","","","","Rain Showers,Fog"
"2015-06-09 09:00","2015","06","09","09:00","16.0","","15.2","","95","","28","","9","","4.8","","99.28","","","","","","Rain Showers,Fog"
"2015-06-09 10:00","2015","06","09","10:00","16.0","","15.4","","96","","31","","5","","19.3","","99.32","","","","","","Cloudy"
"2015-06-09 11:00","2015","06","09","11:00","17.0","","15.4","","90","","29","","9","","24.1","","99.34","","","","","","NA"
"2015-06-09 12:00","2015","06","09","12:00","16.9","","15.6","","92","","25","","12","","19.3","","99.41","","","","","","NA"
"2015-06-09 13:00","2015","06","09","13:00","18.4","","16.4","","88","","21","","9","","24.1","","99.42","","","","","","Mostly Cloudy"
"2015-06-09 14:00","2015","06","09","14:00","20.5","","16.0","","75","","29","","12","","24.1","","99.41","","25","","","","NA"
"2015-06-09 15:00","2015","06","09","15:00","21.6","","15.8","","69","","25","","19","","24.1","","99.45","","26","","","","NA"
"2015-06-09 16:00","2015","06","09","16:00","22.5","","14.0","","58","","29","","18","","24.1","","99.48","","26","","","","Mostly Cloudy"
"2015-06-09 17:00","2015","06","09","17:00","22.7","","14.4","","59","","29","","17","","24.1","","99.48","","26","","","","NA"
"2015-06-09 18:00","2015","06","09","18:00","21.1","","14.1","","64","","31","","13","","24.1","","99.51","","25","","","","NA"
"2015-06-09 19:00","2015","06","09","19:00","19.4","","13.4","","68","","29","","15","","24.1","","99.57","","","","","","Mostly Cloudy"
"2015-06-09 20:00","2015","06","09","20:00","19.0","","13.7","","71","","26","","6","","24.1","","99.59","","","","","","NA"
"2015-06-09 21:00","2015","06","09","21:00"
"2015-06-09 22:00","2015","06","09","22:00"
"2015-06-09 23:00","2015","06","09","23:00"
"2015-06-10 00:00","2015","06","10","00:00"
"2015-06-10 01:00","2015","06","10","01:00"
"2015-06-10 02:00","2015","06","10","02:00"
"2015-06-10 03:00","2015","06","10","03:00"
"2015-06-10 04:00","2015","06","10","04:00"
"2015-06-10 05:00","2015","06","10","05:00"
"2015-06-10 06:00","2015","06","10","06:00","15.7","","14.1","","90","","20","","16","","16.1","","99.66","","","","","","NA"
"2015-06-10 07:00","2015","06","10","07:00","17.9","","15.4","","85","","21","","18","","16.1","","99.70","","","","","","Mainly Clear"
"2015-06-10 08:00","2015","06","10","08:00","19.9","","16.6","","81","","20","","19","","14.5","","99.65","","","","","","NA"
"2015-06-10 09:00","2015","06","10","09:00","21.8","","16.8","","73","","20","","28","","14.5","","99.53","","27","","","","NA"
"2015-06-10 10:00","2015","06","10","10:00","22.2","","16.3","","69","","21","","39","","14.5","","99.47","","27","","","","Mostly Cloudy"
"2015-06-10 11:00","2015","06","10","11:00","23.6","","16.3","","63","","20","","37","","12.9","","99.36","","28","","","","NA"
"2015-06-10 12:00","2015","06","10","12:00","21.0","","17.7","","81","","20","","21","","16.1","","99.31","","27","","","","Thunderstorms,Rain Showers"
"2015-06-10 13:00","2015","06","10","13:00","24.2","","17.3","","65","","21","","31","","16.1","","99.30","","30","","","","Mainly Clear"
"2015-06-10 14:00","2015","06","10","14:00","25.8","","17.1","","58","","22","","48","","16.1","","99.21","","31","","","","NA"
"2015-06-10 15:00","2015","06","10","15:00","26.6","","17.8","","58","","22","","41","","16.1","","99.15","","32","","","","NA"
"2015-06-10 16:00","2015","06","10","16:00","26.3","","17.8","","59","","23","","46","","16.1","","99.15","","32","","","","Mainly Clear"
"2015-06-10 17:00","2015","06","10","17:00","25.9","","18.2","","62","","24","","36","","16.1","","99.10","","32","","","","NA"
"2015-06-10 18:00","2015","06","10","18:00","26.4","","18.4","","61","","23","","37","","16.1","","99.10","","33","","","","NA"
"2015-06-10 19:00","2015","06","10","19:00","25.6","","18.7","","65","","24","","25","","16.1","","99.20","","32","","","","Mostly Cloudy"
"2015-06-10 20:00","2015","06","10","20:00","21.2","","14.2","","64","","32","","22","","16.1","","99.35","","25","","","","NA"
"2015-06-10 21:00","2015","06","10","21:00"
"2015-06-10 22:00","2015","06","10","22:00"
"2015-06-10 23:00","2015","06","10","23:00"
"2015-06-11 00:00","2015","06","11","00:00"
"2015-06-11 01:00","2015","06","11","01:00"
"2015-06-11 02:00","2015","06","11","02:00"
"2015-06-11 03:00","2015","06","11","03:00"
"2015-06-11 04:00","2015","06","11","04:00"
"2015-06-11 05:00","2015","06","11","05:00"
"2015-06-11 06:00","2015","06","11","06:00","16.1","","12.1","","77","","23","","14","","24.1","","100.13","","","","","","NA"
"2015-06-11 07:00","2015","06","11","07:00","17.5","","12.5","","72","","27","","16","","24.1","","100.15","","","","","","Mainly Clear"
"2015-06-11 08:00","2015","06","11","08:00","18.7","","11.6","","63","","27","","14","","24.1","","100.17","","","","","","NA"
"2015-06-11 09:00","2015","06","11","09:00","19.7","","11.6","","59","","28","","14","","24.1","","100.20","","","","","","NA"
"2015-06-11 10:00","2015","06","11","10:00","20.8","","13.1","","61","","31","","12","","24.1","","100.24","","","","","","Cloudy"
"2015-06-11 11:00","2015","06","11","11:00","22.0","","15.0","","64","","32","","5","","24.1","","100.23","","26","","","","NA"
"2015-06-11 12:00","2015","06","11","12:00","23.2","","14.9","","59","","24","","12","","24.1","","100.23","","27","","","","NA"
"2015-06-11 13:00","2015","06","11","13:00","24.1","","14.7","","55","","25","","19","","24.1","","100.20","","28","","","","Cloudy"
"2015-06-11 14:00","2015","06","11","14:00","24.5","","14.2","","52","","22","","14","","24.1","","100.19","","28","","","","NA"
"2015-06-11 15:00","2015","06","11","15:00","23.5","","16.2","","63","","23","","16","","24.1","","100.21","","28","","","","NA"
"2015-06-11 16:00","2015","06","11","16:00","22.7","","15.4","","63","","21","","17","","24.1","","100.20","","27","","","","Cloudy"
"2015-06-11 17:00","2015","06","11","17:00","21.7","","14.9","","65","","21","","13","","24.1","","100.22","","26","","","","NA"
"2015-06-11 18:00","2015","06","11","18:00","21.0","","13.6","","62","","21","","14","","24.1","","100.24","","","","","","NA"
"2015-06-11 19:00","2015","06","11","19:00","20.5","","13.8","","65","","20","","13","","24.1","","100.24","","","","","","Cloudy"
"2015-06-11 20:00","2015","06","11","20:00","19.8","","14.0","","69","","21","","11","","24.1","","100.26","","","","","","NA"
"2015-06-11 21:00","2015","06","11","21:00"
"2015-06-11 22:00","2015","06","11","22:00"
"2015-06-11 23:00","2015","06","11","23:00"
"2015-06-12 00:00","2015","06","12","00:00"
"2015-06-12 01:00","2015","06","12","01:00"
"2015-06-12 02:00","2015","06","12","02:00"
"2015-06-12 03:00","2015","06","12","03:00"
"2015-06-12 04:00","2015","06","12","04:00"
"2015-06-12 05:00","2015","06","12","05:00"
"2015-06-12 06:00","2015","06","12","06:00","15.8","","14.9","","94","","11","","16","","16.1","","100.10","","","","","","NA"
"2015-06-12 07:00","2015","06","12","07:00","16.1","","15.0","","93","","8","","10","","16.1","","100.10","","","","","","Cloudy"
"2015-06-12 08:00","2015","06","12","08:00","17.2","","15.6","","90","","10","","7","","16.1","","100.10","","","","","","NA"
"2015-06-12 09:00","2015","06","12","09:00","18.6","","16.8","","89","","3","","8","","12.9","","99.98","","","","","","NA"
"2015-06-12 10:00","2015","06","12","10:00","18.3","","16.3","","88","","35","","14","","24.1","","99.94","","","","","","Cloudy"
"2015-06-12 11:00","2015","06","12","11:00","16.5","","14.9","","90","","5","","10","","16.1","","99.89","","","","","","NA"
"2015-06-12 12:00","2015","06","12","12:00","18.4","","15.9","","85","","30","","5","","16.1","","99.84","","","","","","NA"
"2015-06-12 13:00","2015","06","12","13:00","19.1","","16.0","","82","","36","","6","","16.1","","99.74","","","","","","Cloudy"
"2015-06-12 14:00","2015","06","12","14:00","15.0","","14.1","","94","","34","","19","","6.4","","99.70","","","","","","Thunderstorms,Rain Showers,Fog"
"2015-06-12 15:00","2015","06","12","15:00","14.8","","14.3","","97","","9","","11","","6.4","","99.70","","","","","","Fog"
"2015-06-12 16:00","2015","06","12","16:00","17.6","","16.8","","95","","24","","11","","8.1","","99.73","","","","","","Fog"
