"Station Name","ST. CATHARINES / NIAGARA DISTRICT A"
"Province","ONTARIO"
"Latitude","43.19"
"Longitude","-79.17"
"Elevation","97.80"
"Climate Identifier","6137286"
"WMO Identifier",""
"TC Identifier","YSN"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-01-01 00:00","2016","01","01","00:00"
"2016-01-01 01:00","2016","01","01","01:00"
"2016-01-01 02:00","2016","01","01","02:00"
"2016-01-01 03:00","2016","01","01","03:00"
"2016-01-01 04:00","2016","01","01","04:00"
"2016-01-01 05:00","2016","01","01","05:00"
"2016-01-01 06:00","2016","01","01","06:00"
"2016-01-01 07:00","2016","01","01","07:00","-0.3","","-5.3","","69","","26","","24","","24.1","","100.48","","","","-6","","Cloudy"
"2016-01-01 08:00","2016","01","01","08:00","-0.6","","-5.4","","70","","25","","24","","9.7","","100.46","","","","-7","","Snow"
"2016-01-01 09:00","2016","01","01","09:00","-0.6","","-5.6","","69","","25","","18","","12.9","","100.41","","","","-6","","NA"
"2016-01-01 10:00","2016","01","01","10:00","-0.2","","-5.2","","69","","25","","27","","19.3","","100.43","","","","-6","","Cloudy"
"2016-01-01 11:00","2016","01","01","11:00","-0.5","","-4.9","","72","","25","","21","","24.1","","100.45","","","","-6","","NA"
"2016-01-01 12:00","2016","01","01","12:00","0.8","","-7.5","","54","","27","","40","","24.1","","100.39","","","","","","NA"
"2016-01-01 13:00","2016","01","01","13:00","0.6","","-7.2","","56","","25","","37","","24.1","","100.37","","","","","","Mostly Cloudy"
"2016-01-01 14:00","2016","01","01","14:00","-0.2","","-6.2","","64","","27","","31","","24.1","","100.32","","","","-7","","NA"
"2016-01-01 15:00","2016","01","01","15:00","-0.4","","-7.0","","61","","27","","35","","24.1","","100.33","","","","-7","","NA"
"2016-01-01 16:00","2016","01","01","16:00","-1.9","","-7.2","","67","","26","","28","","19.3","","100.41","","","","-9","","Mostly Cloudy"
"2016-01-01 17:00","2016","01","01","17:00","-2.5","","-7.6","","68","","26","","31","","24.1","","100.48","","","","-10","","NA"
"2016-01-01 18:00","2016","01","01","18:00","-2.8","","-7.5","","70","","26","","18","","24.1","","100.55","","","","-8","","NA"
"2016-01-01 19:00","2016","01","01","19:00","-2.1","","-7.6","","66","","25","","25","","24.1","","100.56","","","","-9","","Mostly Cloudy"
"2016-01-01 20:00","2016","01","01","20:00","-1.9","","-6.3","","72","","25","","31","","19.3","","100.59","","","","-9","","NA"
"2016-01-01 21:00","2016","01","01","21:00","-2.0","","-5.3","","78","","26","","18","","19.3","","100.61","","","","-7","","NA"
"2016-01-01 22:00","2016","01","01","22:00"
"2016-01-01 23:00","2016","01","01","23:00"
"2016-01-02 00:00","2016","01","02","00:00"
"2016-01-02 01:00","2016","01","02","01:00"
"2016-01-02 02:00","2016","01","02","02:00"
"2016-01-02 03:00","2016","01","02","03:00"
"2016-01-02 04:00","2016","01","02","04:00"
"2016-01-02 05:00","2016","01","02","05:00"
"2016-01-02 06:00","2016","01","02","06:00"
"2016-01-02 07:00","2016","01","02","07:00","-1.4","","-5.6","","73","","25","","19","","16.1","","100.41","","","","-7","","Cloudy"
"2016-01-02 08:00","2016","01","02","08:00","-0.9","","-5.3","","72","","24","","27","","12.9","","100.38","","","","-7","","NA"
"2016-01-02 09:00","2016","01","02","09:00","-0.6","","-5.2","","71","","23","","14","","19.3","","100.36","","","","-5","","NA"
"2016-01-02 10:00","2016","01","02","10:00","0.3","","-5.5","","65","","26","","16","","24.1","","100.38","","","","","","Cloudy"
"2016-01-02 11:00","2016","01","02","11:00","0.1","","-5.1","","68","","26","","27","","24.1","","100.39","","","","","","NA"
"2016-01-02 12:00","2016","01","02","12:00","0.3","","-5.1","","67","","26","","23","","24.1","","100.31","","","","","","NA"
"2016-01-02 13:00","2016","01","02","13:00","0.3","","-5.5","","65","","25","","30","","24.1","","100.23","","","","","","Cloudy"
"2016-01-02 14:00","2016","01","02","14:00","0.3","","-5.5","","65","","25","","23","","16.1","","100.16","","","","","","NA"
"2016-01-02 15:00","2016","01","02","15:00","0.3","","-5.5","","65","","26","","27","","24.1","","100.10","","","","","","NA"
"2016-01-02 16:00","2016","01","02","16:00","0.5","","-4.9","","67","","25","","26","","19.3","","100.06","","","","","","Cloudy"
"2016-01-02 17:00","2016","01","02","17:00","0.6","","-4.4","","69","","24","","19","","16.1","","100.04","","","","","","NA"
"2016-01-02 18:00","2016","01","02","18:00","1.0","","-3.7","","71","","24","","20","","16.1","","100.03","","","","","","NA"
"2016-01-02 19:00","2016","01","02","19:00","1.9","","-2.6","","72","","23","","35","","19.3","","100.00","","","","","","Cloudy"
