"Station Name","ST. CATHARINES / NIAGARA DISTRICT A"
"Province","ONTARIO"
"Latitude","43.19"
"Longitude","-79.17"
"Elevation","97.80"
"Climate Identifier","6137286"
"2017-04-02 15:00","2017","04","02","15:00","14.1","","5.5","","56","","20","","24","","24.1","","100.77","","","","","","NA"
"2017-04-02 16:00","2017","04","02","16:00","13.7","","5.2","","56","","21","","23","","24.1","","100.72","","","","","","Cloudy"
"2017-04-02 17:00","2017","04","02","17:00","12.3","","4.3","","58","","19","","22","","24.1","","100.70","","","","","","NA"
"2017-04-02 18:00","2017","04","02","18:00","10.4","","3.0","","60","","20","","19","","24.1","","100.70","","","","","","NA"
"2017-04-02 19:00","2017","04","02","19:00","8.4","","3.3","","70","","20","","16","","24.1","","100.63","","","","","","Cloudy"
"2017-04-02 20:00","2017","04","02","20:00","9.4","","3.4","","66","","23","","16","","24.1","","100.66","","","","","","NA"
"2017-04-02 21:00","2017","04","02","21:00"
"2017-04-02 22:00","2017","04","02","22:00"
"2017-04-02 23:00","2017","04","02","23:00"
"2017-04-03 00:00","2017","04","03","00:00"
"2017-04-03 01:00","2017","04","03","01:00"
"2017-04-03 02:00","2017","04","03","02:00"
"2017-04-03 03:00","2017","04","03","03:00"
"2017-04-03 04:00","2017","04","03","04:00"
"2017-04-03 05:00","2017","04","03","05:00"
"2017-04-03 06:00","2017","04","03","06:00","5.6","","2.8","","82","","36","","3","","16.1","","100.51","","","","","","NA"
"2017-04-03 07:00","2017","04","03","07:00","5.9","","3.9","","87","","36","","2","","24.1","","100.55","","","","","","Rain"
"2017-04-03 08:00","2017","04","03","08:00","7.3","","3.7","","78","","5","","13","","24.1","","100.40","","","","","","NA"
"2017-04-03 09:00","2017","04","03","09:00","9.7","","2.3","","60","","7","","14","","24.1","","100.35","","","","","","NA"
"2017-04-03 10:00","2017","04","03","10:00","12.8","","3.8","","54","","8","","16","","24.1","","100.23","","","","","","Mostly Cloudy"
"2017-04-03 11:00","2017","04","03","11:00","13.8","","5.5","","57","","6","","17","","24.1","","100.06","","","","","","NA"
"2017-04-03 12:00","2017","04","03","12:00","14.7","","4.8","","51","","8","","22","","24.1","","99.94","","","","","","NA"
"2017-04-03 13:00","2017","04","03","13:00","17.0","","4.4","","43","","9","","31","","24.1","","99.81","","","","","","Mostly Cloudy"
"2017-04-03 14:00","2017","04","03","14:00","16.6","","5.0","","46","","9","","27","","24.1","","99.63","","","","","","NA"
"2017-04-03 15:00","2017","04","03","15:00","10.7","","4.2","","64","","3","","22","","24.1","","99.51","","","","","","NA"
"2017-04-03 16:00","2017","04","03","16:00","9.2","","4.2","","71","","4","","17","","24.1","","99.40","","","","","","Cloudy"
"2017-04-03 17:00","2017","04","03","17:00","11.2","","5.3","","67","","7","","21","","24.1","","99.27","","","","","","NA"
"2017-04-03 18:00","2017","04","03","18:00","11.3","","5.4","","67","","7","","21","","24.1","","99.13","","","","","","NA"
"2017-04-03 19:00","2017","04","03","19:00","11.4","","4.7","","63","","9","","21","","24.1","","99.09","","","","","","Cloudy"
"2017-04-03 20:00","2017","04","03","20:00","11.2","","4.7","","64","","9","","17","","24.1","","99.04","","","","","","Rain Showers"
"2017-04-03 21:00","2017","04","03","21:00"
"2017-04-03 22:00","2017","04","03","22:00"
"2017-04-03 23:00","2017","04","03","23:00"
"2017-04-04 00:00","2017","04","04","00:00"
"2017-04-04 01:00","2017","04","04","01:00"
"2017-04-04 02:00","2017","04","04","02:00"
"2017-04-04 03:00","2017","04","04","03:00"
"2017-04-04 04:00","2017","04","04","04:00"
"2017-04-04 05:00","2017","04","04","05:00"
"2017-04-04 06:00","2017","04","04","06:00","5.8","","5.5","","98","","26","","5","","1.6","","98.30","","","","","","Rain,Fog"
"2017-04-04 07:00","2017","04","04","07:00","7.2","","6.9","","98","","9","","7","","8.1","","98.25","","","","","","Fog"
"2017-04-04 08:00","2017","04","04","08:00","11.8","","11.7","","99","","22","","18","","24.1","","98.23","","","","","","NA"
"2017-04-04 09:00","2017","04","04","09:00","14.1","","12.2","","88","","23","","26","","24.1","","98.21","","","","","","NA"
"2017-04-04 10:00","2017","04","04","10:00","14.1","","12.2","","88","","23","","35","","16.1","","98.26","","","","","","Rain"
"2017-04-04 11:00","2017","04","04","11:00","13.9","","11.3","","84","","23","","39","","19.3","","98.27","","","","","","NA"
"2017-04-04 12:00","2017","04","04","12:00","14.2","","11.4","","83","","22","","34","","19.3","","98.29","","","","","","NA"
"2017-04-04 13:00","2017","04","04","13:00","12.0","","8.1","","77","","23","","44","","24.1","","98.41","","","","","","Cloudy"
"2017-04-04 14:00","2017","04","04","14:00","9.7","","7.0","","83","","22","","49","","24.1","","98.49","","","","","","NA"
"2017-04-04 15:00","2017","04","04","15:00","9.0","","7.0","","87","","23","","37","","19.3","","98.55","","","","","","Rain Showers"
"2017-04-04 16:00","2017","04","04","16:00","9.1","","7.6","","90","","24","","27","","19.3","","98.68","","","","","","Rain Showers"
"2017-04-04 17:00","2017","04","04","17:00","9.2","","6.0","","80","","26","","40","","19.3","","98.83","","","","","","NA"
"2017-04-04 18:00","2017","04","04","18:00","8.5","","4.4","","75","","26","","38","","24.1","","98.97","","","","","","NA"
"2017-04-04 19:00","2017","04","04","19:00","7.8","","3.7","","75","","25","","33","","24.1","","99.12","","","","","","Mostly Cloudy"
"2017-04-04 20:00","2017","04","04","20:00","7.0","","2.9","","75","","27","","34","","24.1","","99.29","","","","","","NA"
"2017-04-04 21:00","2017","04","04","21:00"
"2017-04-04 22:00","2017","04","04","22:00"
"2017-04-04 23:00","2017","04","04","23:00"
"2017-04-05 00:00","2017","04","05","00:00"
"2017-04-05 01:00","2017","04","05","01:00"
"2017-04-05 02:00","2017","04","05","02:00"
"2017-04-05 03:00","2017","04","05","03:00"
"2017-04-05 04:00","2017","04","05","04:00"
"2017-04-05 05:00","2017","04","05","05:00"
"2017-04-05 06:00","2017","04","05","06:00","5.5","","2.9","","83","","31","","8","","24.1","","100.28","","","","","","NA"
"2017-04-05 07:00","2017","04","05","07:00","5.8","","2.8","","81","","35","","5","","24.1","","100.32","","","","","","Cloudy"
"2017-04-05 08:00","2017","04","05","08:00","5.8","","2.1","","77","","36","","12","","24.1","","100.36","","","","","","NA"
"2017-04-05 09:00","2017","04","05","09:00","6.3","","2.2","","75","","2","","9","","24.1","","100.34","","","","","","NA"
"2017-04-05 10:00","2017","04","05","10:00","6.7","","2.0","","72","","3","","11","","24.1","","100.36","","","","","","Cloudy"
"2017-04-05 11:00","2017","04","05","11:00","7.4","","2.5","","71","","2","","7","","24.1","","100.41","","","","","","NA"
"2017-04-05 12:00","2017","04","05","12:00","7.5","","2.6","","71","","34","","9","","24.1","","100.32","","","","","","NA"
"2017-04-05 13:00","2017","04","05","13:00","8.2","","2.9","","69","","2","","16","","24.1","","100.30","","","","","","Mostly Cloudy"
"2017-04-05 14:00","2017","04","05","14:00","7.2","","2.3","","71","","2","","18","","24.1","","100.16","","","","","","NA"
"2017-04-05 15:00","2017","04","05","15:00","7.2","","2.7","","73","","5","","19","","24.1","","100.04","","","","","","NA"
"2017-04-05 16:00","2017","04","05","16:00","7.3","","2.8","","73","","5","","24","","24.1","","99.93","","","","","","Mostly Cloudy"
"2017-04-05 17:00","2017","04","05","17:00","5.9","","2.4","","78","","4","","27","","24.1","","99.90","","","","","","NA"
"2017-04-05 18:00","2017","04","05","18:00","6.0","","2.7","","79","","7","","27","","24.1","","99.84","","","","","","NA"
"2017-04-05 19:00","2017","04","05","19:00","6.0","","2.3","","77","","7","","32","","24.1","","99.68","","","","","","Mostly Cloudy"
"2017-04-05 20:00","2017","04","05","20:00","6.0","","2.1","","76","","7","","25","","24.1","","99.69","","","","","","NA"
"2017-04-05 21:00","2017","04","05","21:00"
"2017-04-05 22:00","2017","04","05","22:00"
"2017-04-05 23:00","2017","04","05","23:00"
"2017-04-06 00:00","2017","04","06","00:00"
"2017-04-06 01:00","2017","04","06","01:00"
"2017-04-06 02:00","2017","04","06","02:00"
"2017-04-06 03:00","2017","04","06","03:00"
"2017-04-06 04:00","2017","04","06","04:00"
"2017-04-06 05:00","2017","04","06","05:00"
"2017-04-06 06:00","2017","04","06","06:00","6.0","","5.1","","94","","2","","10","","12.9","","98.51","","","","","","Rain"
"2017-04-06 07:00","2017","04","06","07:00","5.1","","4.7","","97","","6","","12","","8.1","","98.46","","","","","","Rain,Fog"
"2017-04-06 08:00","2017","04","06","08:00","5.9","","5.5","","97","","7","","16","","6.4","","98.33","","","","","","Rain,Fog"
"2017-04-06 09:00","2017","04","06","09:00","5.6","","5.2","","97","","36","","9","","2.4","","98.31","","","","","","Rain,Fog"
"2017-04-06 10:00","2017","04","06","10:00","6.0","","5.7","","98","","6","","8","","4.0","","98.30","","","","","","Rain,Fog"
"2017-04-06 11:00","2017","04","06","11:00","6.7","","6.4","","98","","3","","4","","4.0","","98.25","","","","","","Rain,Fog"
"2017-04-06 12:00","2017","04","06","12:00","7.7","","7.4","","98","","3","","6","","3.2","","98.14","","","","","","Rain,Fog"
"2017-04-06 13:00","2017","04","06","13:00","8.5","","8.2","","98","","3","","9","","4.0","","98.04","","","","","","Rain,Fog"
"2017-04-06 14:00","2017","04","06","14:00","6.0","","5.6","","97","","3","","16","","4.0","","97.99","","","","","","Rain,Fog"
"2017-04-06 15:00","2017","04","06","15:00","5.0","","4.7","","98","","4","","21","","6.4","","97.91","","","","","","Rain,Fog"
"2017-04-06 16:00","2017","04","06","16:00","5.1","","4.8","","98","","2","","30","","4.8","","97.92","","","","","","Rain,Fog"
"2017-04-06 17:00","2017","04","06","17:00","4.9","","4.5","","97","","1","","36","","4.0","","97.96","","","","","","Rain,Fog"
"2017-04-06 18:00","2017","04","06","18:00","4.6","","4.2","","97","","2","","28","","6.4","","98.02","","","","","","Rain,Fog"
"2017-04-06 19:00","2017","04","06","19:00","3.7","","3.3","","97","","35","","29","","9.7","","98.02","","","","","","Rain,Fog"
"2017-04-06 20:00","2017","04","06","20:00","2.8","","2.1","","95","","35","","32","","12.9","","98.11","","","","","","Rain"
"2017-04-06 21:00","2017","04","06","21:00"
"2017-04-06 22:00","2017","04","06","22:00"
"2017-04-06 23:00","2017","04","06","23:00"
"2017-04-07 00:00","2017","04","07","00:00"
"2017-04-07 01:00","2017","04","07","01:00"
"2017-04-07 02:00","2017","04","07","02:00"
"2017-04-07 03:00","2017","04","07","03:00"
"2017-04-07 04:00","2017","04","07","04:00"
"2017-04-07 05:00","2017","04","07","05:00"
"2017-04-07 06:00","2017","04","07","06:00","0.4","","-0.5","","94","","33","","40","","1.2","","98.60","","","","","","Snow"
"2017-04-07 07:00","2017","04","07","07:00","0.4","","-0.6","","93","","34","","37","","1.2","","98.72","","","","","","Snow"
"2017-04-07 08:00","2017","04","07","08:00","0.2","","-0.8","","93","","33","","37","","1.2","","98.85","","","","","","Snow"
"2017-04-07 09:00","2017","04","07","09:00","0.3","","-0.7","","93","","33","","40","","1.2","","98.99","","","","","","Snow"
"2017-04-07 10:00","2017","04","07","10:00","0.8","","-1.1","","87","","33","","33","","4.8","","99.06","","","","","","Snow"
"2017-04-07 11:00","2017","04","07","11:00","1.3","","-1.8","","80","","34","","34","","24.1","","99.15","","","","","","NA"
"2017-04-07 12:00","2017","04","07","12:00","1.4","","-2.4","","76","","33","","36","","24.1","","99.25","","","","","","NA"
"2017-04-07 13:00","2017","04","07","13:00","1.6","","-2.7","","73","","33","","29","","24.1","","99.33","","","","","","Cloudy"
"2017-04-07 14:00","2017","04","07","14:00","2.1","","-2.8","","70","","33","","31","","24.1","","99.39","","","","","","NA"
"2017-04-07 15:00","2017","04","07","15:00","3.8","","-2.0","","66","","34","","27","","24.1","","99.43","","","","","","NA"
"2017-04-07 16:00","2017","04","07","16:00","4.5","","-3.1","","58","","34","","34","","24.1","","99.47","","","","","","Mainly Clear"
"2017-04-07 17:00","2017","04","07","17:00","4.8","","-2.8","","58","","32","","28","","24.1","","99.57","","","","","","NA"
"2017-04-07 18:00","2017","04","07","18:00","4.6","","-3.0","","58","","32","","19","","24.1","","99.64","","","","","","NA"
"2017-04-07 19:00","2017","04","07","19:00","3.8","","-4.4","","55","","32","","25","","24.1","","99.68","","","","","","Mainly Clear"
"2017-04-07 20:00","2017","04","07","20:00","4.0","","-5.2","","51","","30","","20","","24.1","","99.75","","","","","","NA"
"2017-04-07 21:00","2017","04","07","21:00"
"2017-04-07 22:00","2017","04","07","22:00"
"2017-04-07 23:00","2017","04","07","23:00"
"2017-04-08 00:00","2017","04","08","00:00"
"2017-04-08 01:00","2017","04","08","01:00"
"2017-04-08 02:00","2017","04","08","02:00"
"2017-04-08 03:00","2017","04","08","03:00"
"2017-04-08 04:00","2017","04","08","04:00"
"2017-04-08 05:00","2017","04","08","05:00"
"2017-04-08 06:00","2017","04","08","06:00","1.4","","-1.8","","79","","28","","12","","24.1","","100.23","","","","","","NA"
"2017-04-08 07:00","2017","04","08","07:00","3.0","","-1.4","","73","","28","","19","","24.1","","100.33","","","","","","Clear"
"2017-04-08 08:00","2017","04","08","08:00","4.2","","-1.8","","65","","30","","17","","24.1","","100.38","","","","","","NA"
"2017-04-08 09:00","2017","04","08","09:00","4.7","","-4.1","","53","","31","","16","","24.1","","100.41","","","","","","NA"
"2017-04-08 10:00","2017","04","08","10:00","5.2","","-5.2","","47","","30","","14","","24.1","","100.48","","","","","","Mostly Cloudy"
"2017-04-08 11:00","2017","04","08","11:00","6.6","","-5.7","","41","","25","","7","","24.1","","100.49","","","","","","NA"
"2017-04-08 12:00","2017","04","08","12:00","7.6","","-7.7","","33","","31","","9","","24.1","","100.46","","","","","","NA"
"2017-04-08 13:00","2017","04","08","13:00","9.8","","-4.2","","37","","27","","13","","24.1","","100.42","","","","","","Mainly Clear"
"2017-04-08 14:00","2017","04","08","14:00","11.5","","-5.5","","30","","25","","19","","24.1","","100.40","","","","","","NA"
"2017-04-08 15:00","2017","04","08","15:00","10.2","","1.1","","53","","21","","23","","24.1","","100.40","","","","","","NA"
"2017-04-08 16:00","2017","04","08","16:00","10.8","","1.7","","53","","19","","23","","24.1","","100.37","","","","","","Mainly Clear"
"2017-04-08 17:00","2017","04","08","17:00","10.6","","0.7","","50","","20","","23","","24.1","","100.37","","","","","","NA"
"2017-04-08 18:00","2017","04","08","18:00","9.8","","0.7","","53","","21","","20","","24.1","","100.31","","","","","","NA"
"2017-04-08 19:00","2017","04","08","19:00","6.6","","1.1","","68","","19","","17","","24.1","","100.34","","","","","","Mainly Clear"
"2017-04-08 20:00","2017","04","08","20:00","7.3","","1.0","","64","","22","","19","","24.1","","100.39","","","","","","NA"
"2017-04-08 21:00","2017","04","08","21:00"
"2017-04-08 22:00","2017","04","08","22:00"
"2017-04-08 23:00","2017","04","08","23:00"
"2017-04-09 00:00","2017","04","09","00:00"
"2017-04-09 01:00","2017","04","09","01:00"
"2017-04-09 02:00","2017","04","09","02:00"
"2017-04-09 03:00","2017","04","09","03:00"
"2017-04-09 04:00","2017","04","09","04:00"
"2017-04-09 05:00","2017","04","09","05:00"
"2017-04-09 06:00","2017","04","09","06:00","4.3","","-2.3","","62","","19","","16","","24.1","","100.51","","","","","","NA"
"2017-04-09 07:00","2017","04","09","07:00","6.9","","-0.8","","58","","19","","20","","24.1","","100.56","","","","","","Mostly Cloudy"
"2017-04-09 08:00","2017","04","09","08:00","10.5","","-0.6","","46","","20","","31","","24.1","","100.56","","","","","","NA"
"2017-04-09 09:00","2017","04","09","09:00","12.4","","0.5","","44","","20","","30","","24.1","","100.52","","","","","","NA"
"2017-04-09 10:00","2017","04","09","10:00","14.5","","0.4","","38","","21","","33","","24.1","","100.50","","","","","","Mostly Cloudy"
"2017-04-09 11:00","2017","04","09","11:00","16.4","","2.9","","40","","20","","28","","24.1","","100.47","","","","","","NA"
"2017-04-09 12:00","2017","04","09","12:00","17.5","","1.6","","34","","22","","30","","24.1","","100.45","","","","","","NA"
"2017-04-09 13:00","2017","04","09","13:00","18.1","","1.7","","33","","22","","28","","24.1","","100.39","","","","","","Cloudy"
"2017-04-09 14:00","2017","04","09","14:00","18.9","","2.4","","33","","22","","32","","24.1","","100.39","","","","","","NA"
"2017-04-09 15:00","2017","04","09","15:00","19.8","","2.3","","31","","21","","29","","24.1","","100.28","","","","","","NA"
"2017-04-09 16:00","2017","04","09","16:00","21.1","","1.5","","27","","21","","27","","24.1","","100.20","","","","","","Mostly Cloudy"
"2017-04-09 17:00","2017","04","09","17:00","20.1","","3.5","","33","","21","","19","","24.1","","100.16","","","","","","NA"
"2017-04-09 18:00","2017","04","09","18:00","18.8","","3.9","","37","","20","","10","","24.1","","100.15","","","","","","NA"
"2017-04-09 19:00","2017","04","09","19:00","15.9","","2.8","","41","","18","","12","","24.1","","100.11","","","","","","Mostly Cloudy"
"2017-04-09 20:00","2017","04","09","20:00","12.9","","2.8","","50","","20","","14","","24.1","","100.11","","","","","","NA"
"2017-04-09 21:00","2017","04","09","21:00"
"2017-04-09 22:00","2017","04","09","22:00"
"2017-04-09 23:00","2017","04","09","23:00"
"2017-04-10 00:00","2017","04","10","00:00"
"2017-04-10 01:00","2017","04","10","01:00"
"2017-04-10 02:00","2017","04","10","02:00"
"2017-04-10 03:00","2017","04","10","03:00"
"2017-04-10 04:00","2017","04","10","04:00"
"2017-04-10 05:00","2017","04","10","05:00"
"2017-04-10 06:00","2017","04","10","06:00","14.3","","2.0","","43","","20","","21","","24.1","","100.02","","","","","","NA"
"2017-04-10 07:00","2017","04","10","07:00","15.7","","1.9","","39","","20","","26","","24.1","","100.05","","","","","","Cloudy"
"2017-04-10 08:00","2017","04","10","08:00","18.1","","2.9","","36","","21","","35","","24.1","","100.08","","","","","","NA"
"2017-04-10 09:00","2017","04","10","09:00","19.5","","3.8","","35","","21","","35","","24.1","","100.11","","","","","","NA"
"2017-04-10 10:00","2017","04","10","10:00","21.0","","5.5","","36","","22","","40","","24.1","","100.10","","","","","","Cloudy"
"2017-04-10 11:00","2017","04","10","11:00","22.0","","7.2","","38","","22","","42","","24.1","","100.12","","","","","","NA"
"2017-04-10 12:00","2017","04","10","12:00","22.0","","7.6","","39","","23","","49","","24.1","","100.11","","","","","","NA"
"2017-04-10 13:00","2017","04","10","13:00","23.1","","9.3","","41","","22","","55","","19.3","","100.03","","","","","","Mostly Cloudy"
"2017-04-10 14:00","2017","04","10","14:00","23.4","","10.3","","43","","23","","52","","19.3","","100.11","","25","","","","NA"
"2017-04-10 15:00","2017","04","10","15:00","20.8","","9.5","","48","","24","","31","","19.3","","100.08","","","","","","NA"
"2017-04-10 16:00","2017","04","10","16:00","22.4","","11.3","","49","","25","","26","","19.3","","100.12","","","","","","Mostly Cloudy"
"2017-04-10 17:00","2017","04","10","17:00","22.3","","10.6","","47","","23","","21","","19.3","","100.14","","","","","","NA"
"2017-04-10 18:00","2017","04","10","18:00","21.9","","10.6","","48","","24","","23","","19.3","","100.19","","","","","","NA"
"2017-04-10 19:00","2017","04","10","19:00","19.2","","10.8","","58","","22","","13","","19.3","","100.20","","","","","","Mostly Cloudy"
"2017-04-10 20:00","2017","04","10","20:00","19.8","","11.4","","58","","23","","16","","19.3","","100.25","","","","","","NA"
"2017-04-10 21:00","2017","04","10","21:00"
"2017-04-10 22:00","2017","04","10","22:00"
"2017-04-10 23:00","2017","04","10","23:00"
"2017-04-11 00:00","2017","04","11","00:00"
"2017-04-11 01:00","2017","04","11","01:00"
"2017-04-11 02:00","2017","04","11","02:00"
"2017-04-11 03:00","2017","04","11","03:00"
"2017-04-11 04:00","2017","04","11","04:00"
"2017-04-11 05:00","2017","04","11","05:00"
"2017-04-11 06:00","2017","04","11","06:00","12.7","","9.6","","81","","21","","22","","24.1","","100.42","","","","","","NA"
"2017-04-11 07:00","2017","04","11","07:00","12.4","","9.8","","84","","21","","20","","24.1","","100.49","","","","","","Mostly Cloudy"
"2017-04-11 08:00","2017","04","11","08:00","15.1","","11.5","","79","","23","","19","","24.1","","100.53","","","","","","NA"
"2017-04-11 09:00","2017","04","11","09:00","16.1","","12.5","","79","","24","","12","","24.1","","100.60","","","","","","NA"
"2017-04-11 10:00","2017","04","11","10:00","16.1","","12.7","","80","","24","","7","","24.1","","100.60","","","","","","Cloudy"
"2017-04-11 11:00","2017","04","11","11:00","16.8","","13.2","","79","","22","","10","","24.1","","100.61","","","","","","NA"
"2017-04-11 12:00","2017","04","11","12:00","17.5","","12.5","","72","","22","","23","","24.1","","100.60","","","","","","NA"
"2017-04-11 13:00","2017","04","11","13:00","17.5","","12.9","","74","","21","","30","","24.1","","100.59","","","","","","Mostly Cloudy"
"2017-04-11 14:00","2017","04","11","14:00","18.9","","13.6","","71","","21","","35","","24.1","","100.56","","","","","","NA"
"2017-04-11 15:00","2017","04","11","15:00","19.0","","13.3","","69","","22","","39","","24.1","","100.55","","","","","","NA"
"2017-04-11 16:00","2017","04","11","16:00","18.7","","13.6","","72","","21","","37","","24.1","","100.52","","","","","","Mostly Cloudy"
"2017-04-11 17:00","2017","04","11","17:00","18.4","","14.0","","75","","22","","28","","24.1","","100.54","","","","","","NA"
"2017-04-11 18:00","2017","04","11","18:00","17.8","","13.8","","77","","21","","32","","24.1","","100.51","","","","","","NA"
"2017-04-11 19:00","2017","04","11","19:00","16.9","","13.3","","79","","22","","24","","24.1","","100.50","","","","","","Cloudy"
"2017-04-11 20:00","2017","04","11","20:00","15.2","","10.0","","71","","28","","28","","24.1","","100.63","","","","","","NA"
"2017-04-11 21:00","2017","04","11","21:00"
"2017-04-11 22:00","2017","04","11","22:00"
"2017-04-11 23:00","2017","04","11","23:00"
"2017-04-12 00:00","2017","04","12","00:00"
"2017-04-12 01:00","2017","04","12","01:00"
"2017-04-12 02:00","2017","04","12","02:00"
"2017-04-12 03:00","2017","04","12","03:00"
"2017-04-12 04:00","2017","04","12","04:00"
"2017-04-12 05:00","2017","04","12","05:00"
"2017-04-12 06:00","2017","04","12","06:00","6.2","","2.3","","76","","29","","18","","24.1","","101.22","","","","","","NA"
"2017-04-12 07:00","2017","04","12","07:00","6.4","","1.5","","71","","28","","15","","24.1","","101.31","","","","","","Cloudy"
"2017-04-12 08:00","2017","04","12","08:00","6.5","","2.6","","76","","29","","17","","24.1","","101.34","","","","","","NA"
"2017-04-12 09:00","2017","04","12","09:00","6.8","","2.7","","75","","29","","16","","24.1","","101.40","","","","","","NA"
"2017-04-12 10:00","2017","04","12","10:00","5.9","","2.0","","76","","30","","19","","24.1","","101.43","","","","","","Cloudy"
"2017-04-12 11:00","2017","04","12","11:00","6.4","","2.3","","75","","27","","21","","24.1","","101.48","","","","","","NA"
"2017-04-12 12:00","2017","04","12","12:00","8.0","","2.1","","66","","25","","28","","24.1","","101.48","","","","","","NA"
"2017-04-12 13:00","2017","04","12","13:00","8.5","","2.3","","65","","24","","27","","24.1","","101.47","","","","","","Cloudy"
"2017-04-12 14:00","2017","04","12","14:00","9.1","","2.7","","64","","25","","30","","24.1","","101.48","","","","","","NA"
"2017-04-12 15:00","2017","04","12","15:00","8.7","","3.2","","68","","25","","27","","24.1","","101.49","","","","","","NA"
"2017-04-12 16:00","2017","04","12","16:00","8.8","","3.7","","70","","26","","20","","24.1","","101.53","","","","","","Cloudy"
"2017-04-12 17:00","2017","04","12","17:00","8.2","","2.3","","66","","29","","25","","24.1","","101.55","","","","","","NA"
