"Station Name","ST. CATHARINES / NIAGARA DISTRICT A"
"Province","ONTARIO"
"Latitude","43.19"
"Longitude","-79.17"
"Elevation","97.80"
"Climate Identifier","6137286"
"WMO Identifier",""
"TC Identifier","YSN"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-12-01 00:00","2014","12","01","00:00"
"2014-12-01 01:00","2014","12","01","01:00"
"2014-12-01 02:00","2014","12","01","02:00"
"2014-12-01 03:00","2014","12","01","03:00"
"2014-12-01 04:00","2014","12","01","04:00"
"2014-12-01 05:00","2014","12","01","05:00"
"2014-12-01 06:00","2014","12","01","06:00"
"2014-12-01 07:00","2014","12","01","07:00","1.9","","-3.2","","69","","29","","17","","24.1","","101.17","","","","","","Mainly Clear"
"2014-12-01 08:00","2014","12","01","08:00","1.8","","-3.5","","68","","29","","21","","24.1","","101.28","","","","","","NA"
"2014-12-01 09:00","2014","12","01","09:00","1.9","","-4.0","","65","","30","","21","","24.1","","101.40","","","","","","NA"
"2014-12-01 10:00","2014","12","01","10:00","1.7","","-4.4","","64","","30","","23","","24.1","","101.49","","","","","","Cloudy"
"2014-12-01 11:00","2014","12","01","11:00","1.9","","-4.2","","64","","28","","26","","24.1","","101.56","","","","","","NA"
"2014-12-01 12:00","2014","12","01","12:00","1.6","","-5.6","","59","","28","","22","","24.1","","101.63","","","","","","NA"
"2014-12-01 13:00","2014","12","01","13:00","2.0","","-5.7","","57","","29","","26","","24.1","","101.63","","","","","","Cloudy"
"2014-12-01 14:00","2014","12","01","14:00","2.0","","-5.7","","57","","27","","19","","24.1","","101.70","","","","","","NA"
"2014-12-01 15:00","2014","12","01","15:00","1.4","","-7.9","","50","","31","","29","","24.1","","101.78","","","","","","NA"
"2014-12-01 16:00","2014","12","01","16:00","0.3","","-8.2","","53","","31","","26","","24.1","","101.94","","","","","","Mostly Cloudy"
"2014-12-01 17:00","2014","12","01","17:00","-0.9","","-9.1","","54","","31","","22","","24.1","","102.09","","","","-7","","NA"
"2014-12-01 18:00","2014","12","01","18:00","-2.0","","-10.1","","54","","33","","25","","24.1","","102.25","","","","-8","","NA"
"2014-12-01 19:00","2014","12","01","19:00","-2.4","","-10.0","","56","","32","","26","","24.1","","102.35","","","","-9","","Mostly Cloudy"
"2014-12-01 20:00","2014","12","01","20:00","-3.0","","-10.2","","58","","34","","25","","24.1","","102.46","","","","-10","","NA"
"2014-12-01 21:00","2014","12","01","21:00","-3.0","","-9.9","","59","","34","","20","","24.1","","102.52","","","","-9","","NA"
"2014-12-01 22:00","2014","12","01","22:00"
"2014-12-01 23:00","2014","12","01","23:00"
"2014-12-02 00:00","2014","12","02","00:00"
"2014-12-02 01:00","2014","12","02","01:00"
"2014-12-02 02:00","2014","12","02","02:00"
"2014-12-02 03:00","2014","12","02","03:00"
"2014-12-02 04:00","2014","12","02","04:00"
"2014-12-02 05:00","2014","12","02","05:00"
"2014-12-02 06:00","2014","12","02","06:00"
"2014-12-02 07:00","2014","12","02","07:00","-7.0","","-10.9","","74","","9","","14","","24.1","","102.51","","","","-13","","Mostly Cloudy"
"2014-12-02 08:00","2014","12","02","08:00","-6.6","","-10.5","","74","","8","","18","","24.1","","102.47","","","","-13","","NA"
"2014-12-02 09:00","2014","12","02","09:00","-5.2","","-9.9","","70","","8","","12","","24.1","","102.35","","","","-10","","NA"
"2014-12-02 10:00","2014","12","02","10:00","-3.5","","-8.8","","67","","7","","20","","24.1","","102.21","","","","-10","","Mostly Cloudy"
"2014-12-02 11:00","2014","12","02","11:00","-2.2","","-8.1","","64","","9","","22","","24.1","","102.06","","","","-8","","NA"
"2014-12-02 12:00","2014","12","02","12:00","-1.8","","-7.3","","66","","6","","23","","24.1","","101.86","","","","-8","","NA"
"2014-12-02 13:00","2014","12","02","13:00","-0.9","","-7.3","","62","","8","","21","","24.1","","101.65","","","","-7","","Cloudy"
"2014-12-02 14:00","2014","12","02","14:00","-0.3","","-7.2","","60","","9","","17","","24.1","","101.52","","","","-5","","NA"
