"Station Name","ST CATHARINES A"
"Province","ONTARIO"
"Latitude","43.20"
"Longitude","-79.17"
"Elevation","97.80"
"Climate Identifier","6137287"
"WMO Identifier",""
"TC Identifier","YSN"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1995-01-01 00:00","1995","01","01","00:00","","M","","M","","M","","","0","","","M","","M","","","","","NA"
"1995-01-01 01:00","1995","01","01","01:00","","M","","M","","M","","","0","","","M","","M","","","","","NA"
"1995-01-01 02:00","1995","01","01","02:00","","M","","M","","M","","","0","","","M","","M","","","","","NA"
"1995-01-01 03:00","1995","01","01","03:00","","M","","M","","M","","","0","","","M","","M","","","","","NA"
"1995-01-01 04:00","1995","01","01","04:00","","M","","M","","M","","","0","","","M","","M","","","","","NA"
"1995-01-01 05:00","1995","01","01","05:00","","M","","M","","M","","","0","","","M","","M","","","","","NA"
"1995-01-01 06:00","1995","01","01","06:00","0.8","","0.8","","100","","","","0","","0.6","","99.92","","","","","","Rain,Fog"
"1995-01-01 07:00","1995","01","01","07:00","0.8","","0.8","","100","","29","","4","","0.4","","99.88","","","","","","Rain,Fog"
"1995-01-01 08:00","1995","01","01","08:00","0.1","","0.1","","100","","","","0","","1.0","","99.92","","","","","","Snow,Fog"
"1995-01-01 09:00","1995","01","01","09:00","0.2","","0.2","","100","","25","","4","","1.2","","99.95","","","","","","Snow,Fog"
"1995-01-01 10:00","1995","01","01","10:00","0.4","","0.4","","100","","25","","4","","1.2","","99.95","","","","","","Snow,Fog"
"1995-01-01 11:00","1995","01","01","11:00","0.7","","0.7","","100","","25","","7","","2.4","","99.92","","","","","","Fog"
"1995-01-01 12:00","1995","01","01","12:00","1.0","","1.0","","100","","25","","11","","2.0","","99.85","","","","","","Fog"
"1995-01-01 13:00","1995","01","01","13:00","1.5","","1.5","","100","","25","","9","","3.6","","99.78","","","","","","Fog"
"1995-01-01 14:00","1995","01","01","14:00","2.1","","2.0","","99","","24","","9","","4.8","","99.78","","","","","","Fog"
"1995-01-01 15:00","1995","01","01","15:00","2.3","","2.1","","99","","27","","6","","4.8","","99.78","","","","","","Fog"
"1995-01-01 16:00","1995","01","01","16:00","2.7","","1.9","","94","","22","","11","","4.8","","99.82","","","","","","Drizzle,Fog"
"1995-01-01 17:00","1995","01","01","17:00","2.3","","0.9","","90","","23","","19","","6.4","","99.82","","","","","","Fog"
"1995-01-01 18:00","1995","01","01","18:00","1.9","","0.4","","90","","24","","19","","6.4","","99.85","","","","","","Fog"
"1995-01-01 19:00","1995","01","01","19:00","1.6","","-0.2","","88","","24","","19","","9.7","","99.82","","","","","","Fog"
"1995-01-01 20:00","1995","01","01","20:00","1.3","","-1.0","","85","","22","","19","","11.3","","99.85","","","","","","Cloudy"
"1995-01-01 21:00","1995","01","01","21:00","1.1","","-1.0","","86","","23","","22","","11.3","","99.82","","","","","","Cloudy"
"1995-01-01 22:00","1995","01","01","22:00","1.0","","-0.9","","87","","23","","15","","11.3","","99.82","","","","","","Cloudy"
"1995-01-01 23:00","1995","01","01","23:00","","M","","M","","M","27","","13","","","M","","M","","","","","NA"
"1995-01-02 00:00","1995","01","02","00:00","","M","","M","","M","28","","20","","","M","","M","","","","","NA"
"1995-01-02 01:00","1995","01","02","01:00","","M","","M","","M","27","","28","","","M","","M","","","","","NA"
